Ano,nivel_geografico_x,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,IdEstablecimiento,establecimiento_master,tipo_establecimiento_master,dependencia_master,total_15_mas_numerador,15_19_numerador,20_24_numerador,25_29_numerador,30_34_numerador,35_39_numerador,40_44_numerador,45_49_numerador,50_54_numerador,55_59_numerador,60_64_numerador,65_mas_numerador,nivel_geografico_y,nivel_geografico,sexo,15_19_denominador,15_19_cobertura_pct,20_24_denominador,20_24_cobertura_pct,25_29_denominador,25_29_cobertura_pct,30_34_denominador,30_34_cobertura_pct,35_39_denominador,35_39_cobertura_pct,40_44_denominador,40_44_cobertura_pct,45_49_denominador,45_49_cobertura_pct,50_54_denominador,50_54_cobertura_pct,55_59_denominador,55_59_cobertura_pct,60_64_denominador,60_64_cobertura_pct,65_mas_denominador,65_mas_cobertura_pct,total_15_mas_denominador,total_15_mas_cobertura_pct
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,200961,Centro de Salud Familiar Dr. Victor Castro Wiren,Centro de Salud Familiar (CESFAM),Municipal,407.0,3.0,21.0,27.0,26.0,22.0,14.0,18.0,20.0,21.0,17.0,218.0,establecimiento,establecimiento,Hombre,136.0,2.2058823529411766,145.0,14.482758620689657,157.0,17.197452229299362,121.0,21.487603305785125,119.0,18.487394957983195,127.0,11.023622047244094,138.0,13.043478260869565,133.0,15.037593984962406,158.0,13.291139240506327,129.0,13.178294573643413,424.0,51.41509433962265,1787.0,22.775601566871853
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13108,Independencia,109300,Centro de Salud Familiar Agustín Cruz Melo,Centro de Salud Familiar (CESFAM),Municipal,1267.0,4.0,43.0,84.0,84.0,108.0,108.0,67.0,66.0,47.0,46.0,610.0,establecimiento,establecimiento,Hombre,1487.0,0.26899798251513113,1371.0,3.1363967906637495,1561.0,5.381165919282512,1936.0,4.338842975206612,1769.0,6.105144149236857,1554.0,6.94980694980695,1300.0,5.153846153846154,1107.0,5.9620596205962055,1145.0,4.104803493449782,1029.0,4.470359572400389,2638.0,23.12357846853677,16897.0,7.498372492158372
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13108,Independencia,109321,Centro de Salud Familiar Juan Antonio Ríos,Centro de Salud Familiar (CESFAM),Municipal,810.0,3.0,21.0,32.0,39.0,34.0,25.0,24.0,30.0,35.0,21.0,546.0,establecimiento,establecimiento,Hombre,711.0,0.42194092827004215,743.0,2.826379542395693,737.0,4.341926729986431,788.0,4.949238578680204,677.0,5.022156573116692,631.0,3.9619651347068143,553.0,4.3399638336347195,577.0,5.1993067590987865,558.0,6.272401433691756,570.0,3.684210526315789,1668.0,32.73381294964029,8213.0,9.86241324729088
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13108,Independencia,200554,Centro Comunitario de Salud Familiar Las Enredaderas,Centro Comunitario de Salud Familiar (CECOSF),Municipal,66.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,37.0,establecimiento,establecimiento,Hombre,2.0,100.0,0.0,,0.0,,1.0,200.0,0.0,,0.0,,1.0,200.0,1.0,300.0,0.0,,1.0,100.0,3.0,1233.3333333333335,9.0,733.3333333333333
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109313,Centro de Salud Familiar Irene Frei de Cid,Centro de Salud Familiar (CESFAM),Municipal,873.0,5.0,38.0,52.0,59.0,54.0,67.0,40.0,55.0,43.0,39.0,421.0,establecimiento,establecimiento,Hombre,1586.0,0.31525851197982346,1570.0,2.420382165605096,1633.0,3.184323331292101,1811.0,3.2578685808945336,1651.0,3.2707450030284675,1448.0,4.62707182320442,1210.0,3.3057851239669422,1323.0,4.157218442932729,1261.0,3.409992069785884,1023.0,3.812316715542522,1402.0,30.028530670470754,15918.0,5.4843573313230305
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109315,Centro de Salud Familiar Manuel Bustos Huerta,Centro de Salud Familiar (CESFAM),Municipal,1209.0,0.0,111.0,99.0,78.0,67.0,68.0,75.0,77.0,62.0,48.0,524.0,establecimiento,establecimiento,Hombre,1559.0,0.0,1669.0,6.65068903535051,1593.0,6.214689265536723,1468.0,5.313351498637602,1383.0,4.844540853217643,1165.0,5.836909871244635,1231.0,6.092607636068237,1222.0,6.30114566284779,1245.0,4.979919678714859,1079.0,4.448563484708063,2080.0,25.192307692307693,15694.0,7.703580986364216
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109324,Centro de Salud Familiar Presidente Salvador Allende Gossens,Centro de Salud Familiar (CESFAM),Municipal,1218.0,0.0,111.0,100.0,99.0,86.0,105.0,90.0,139.0,78.0,57.0,353.0,establecimiento,establecimiento,Hombre,2062.0,0.0,2188.0,5.073126142595978,1936.0,5.1652892561983474,1795.0,5.515320334261839,1448.0,5.939226519337017,1401.0,7.494646680942184,1541.0,5.840363400389357,1656.0,8.393719806763285,1518.0,5.138339920948617,1159.0,4.918032786885246,1620.0,21.790123456790123,18324.0,6.647020301244269
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109713,Centro Comunitario de Salud Familiar La Foresta,Centro Comunitario de Salud Familiar (CECOSF),Municipal,39.0,0.0,2.0,3.0,1.0,1.0,1.0,4.0,5.0,2.0,0.0,20.0,establecimiento,establecimiento,Hombre,83.0,0.0,79.0,2.5316455696202533,49.0,6.122448979591836,38.0,2.631578947368421,24.0,4.166666666666666,30.0,3.3333333333333335,39.0,10.256410256410255,88.0,5.681818181818182,65.0,3.076923076923077,42.0,0.0,57.0,35.08771929824561,594.0,6.565656565656567
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109715,Centro Comunitario de Salud Familiar Pucara de Lasana,Centro Comunitario de Salud Familiar (CECOSF),Municipal,103.0,0.0,15.0,6.0,8.0,13.0,9.0,3.0,1.0,7.0,6.0,35.0,establecimiento,establecimiento,Hombre,83.0,0.0,55.0,27.27272727272727,78.0,7.6923076923076925,154.0,5.194805194805195,106.0,12.264150943396226,96.0,9.375,66.0,4.545454545454546,60.0,1.6666666666666667,57.0,12.280701754385964,50.0,12.0,98.0,35.714285714285715,903.0,11.406423034330011
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,200304,Centro Comunitario de Salud Familiar Beato Padre Hurtado,Centro Comunitario de Salud Familiar (CECOSF),Municipal,145.0,0.0,15.0,19.0,24.0,17.0,8.0,7.0,9.0,11.0,6.0,29.0,establecimiento,establecimiento,Hombre,45.0,0.0,43.0,34.883720930232556,26.0,73.07692307692307,17.0,141.1764705882353,17.0,100.0,18.0,44.44444444444444,17.0,41.17647058823529,32.0,28.125,32.0,34.375,34.0,17.647058823529413,56.0,51.78571428571429,337.0,43.02670623145401
