Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,IdEstablecimiento,establecimiento_master,tipo_establecimiento_master,dependencia_master,categoria_estado_nutricional,15_24_numerador,25_34_numerador,35_44_numerador,45_54_numerador,55_64_numerador,65_mas_numerador,total_15_mas_numerador,sexo,15_24,15_24_distribucion_pct,25_34,25_34_distribucion_pct,35_44,35_44_distribucion_pct,45_54,45_54_distribucion_pct,55_64,55_64_distribucion_pct,65_mas,65_mas_distribucion_pct,total_15_mas,total_15_mas_distribucion_pct
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112322,Centro de Salud Familiar Padre Gerardo Whelan,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,0,0,0,0,0,0,1627.0,Mujer,0,,0,,0,,0,,0,,0,,106,6.515058389674247
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112322,Centro de Salud Familiar Padre Gerardo Whelan,Centro de Salud Familiar (CESFAM),Municipal,Normal,0,0,0,0,0,0,1627.0,Mujer,0,,0,,0,,0,,0,,0,,372,22.864167178856793
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112322,Centro de Salud Familiar Padre Gerardo Whelan,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,0,0,0,0,0,0,1627.0,Mujer,0,,0,,0,,0,,0,,0,,651,40.012292562999384
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112322,Centro de Salud Familiar Padre Gerardo Whelan,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,0,0,0,0,0,0,1627.0,Mujer,0,,0,,0,,0,,0,,0,,498,30.60848186846958
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112716,Centro Comunitario de Salud Familiar Esperanza Andina,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Bajo peso,0,0,0,0,0,0,248.0,Mujer,0,,0,,0,,0,,0,,0,,12,4.838709677419355
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112716,Centro Comunitario de Salud Familiar Esperanza Andina,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,0,0,0,0,0,0,248.0,Mujer,0,,0,,0,,0,,0,,0,,51,20.56451612903226
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112716,Centro Comunitario de Salud Familiar Esperanza Andina,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,0,0,0,0,0,0,248.0,Mujer,0,,0,,0,,0,,0,,0,,98,39.516129032258064
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112716,Centro Comunitario de Salud Familiar Esperanza Andina,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,0,0,0,0,0,0,248.0,Mujer,0,,0,,0,,0,,0,,0,,87,35.08064516129033
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,201112,Centro de Salud Familiar Las Torres,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,0,0,0,0,0,0,4016.0,Mujer,0,,0,,0,,0,,0,,0,,198,4.930278884462151
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,201112,Centro de Salud Familiar Las Torres,Centro de Salud Familiar (CESFAM),Municipal,Normal,0,0,0,0,0,0,4016.0,Mujer,0,,0,,0,,0,,0,,0,,1045,26.020916334661354
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,201112,Centro de Salud Familiar Las Torres,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,0,0,0,0,0,0,4016.0,Mujer,0,,0,,0,,0,,0,,0,,1460,36.354581673306775
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,201112,Centro de Salud Familiar Las Torres,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,0,0,0,0,0,0,4016.0,Mujer,0,,0,,0,,0,,0,,0,,1313,32.69422310756972
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,112301,Centro de Salud Familiar Dr. Hernán Alessandri,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,0,0,0,0,0,0,2358.0,Mujer,0,,0,,0,,0,,0,,0,,221,9.372349448685327
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,112301,Centro de Salud Familiar Dr. Hernán Alessandri,Centro de Salud Familiar (CESFAM),Municipal,Normal,0,0,0,0,0,0,2358.0,Mujer,0,,0,,0,,0,,0,,0,,983,41.68787107718405
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,112301,Centro de Salud Familiar Dr. Hernán Alessandri,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,0,0,0,0,0,0,2358.0,Mujer,0,,0,,0,,0,,0,,0,,465,19.720101781170484
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,112301,Centro de Salud Familiar Dr. Hernán Alessandri,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,0,0,0,0,0,0,2358.0,Mujer,0,,0,,0,,0,,0,,0,,689,29.219677692960133
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,112302,Centro de Salud Familiar Dr. Alfonso Leng,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,0,0,0,0,0,0,2279.0,Mujer,0,,0,,0,,0,,0,,0,,116,5.089951733216323
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,112302,Centro de Salud Familiar Dr. Alfonso Leng,Centro de Salud Familiar (CESFAM),Municipal,Normal,0,0,0,0,0,0,2279.0,Mujer,0,,0,,0,,0,,0,,0,,1101,48.310662571303205
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,112302,Centro de Salud Familiar Dr. Alfonso Leng,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,0,0,0,0,0,0,2279.0,Mujer,0,,0,,0,,0,,0,,0,,438,19.218955682316803
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,112302,Centro de Salud Familiar Dr. Alfonso Leng,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,0,0,0,0,0,0,2279.0,Mujer,0,,0,,0,,0,,0,,0,,624,27.38043001316367
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,112303,Centro de Salud Familiar Aguilucho,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,0,0,0,0,0,0,2492.0,Mujer,0,,0,,0,,0,,0,,0,,443,17.776886035313
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,112303,Centro de Salud Familiar Aguilucho,Centro de Salud Familiar (CESFAM),Municipal,Normal,0,0,0,0,0,0,2492.0,Mujer,0,,0,,0,,0,,0,,0,,980,39.325842696629216
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,112303,Centro de Salud Familiar Aguilucho,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,0,0,0,0,0,0,2492.0,Mujer,0,,0,,0,,0,,0,,0,,406,16.292134831460675
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,112303,Centro de Salud Familiar Aguilucho,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,0,0,0,0,0,0,2492.0,Mujer,0,,0,,0,,0,,0,,0,,663,26.60513643659711
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,200037,Centro Comunitario de Salud Familiar Elena Caffarena,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Bajo peso,0,0,0,0,0,0,942.0,Mujer,0,,0,,0,,0,,0,,0,,66,7.006369426751593
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,200037,Centro Comunitario de Salud Familiar Elena Caffarena,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,0,0,0,0,0,0,942.0,Mujer,0,,0,,0,,0,,0,,0,,404,42.88747346072187
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,200037,Centro Comunitario de Salud Familiar Elena Caffarena,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,0,0,0,0,0,0,942.0,Mujer,0,,0,,0,,0,,0,,0,,190,20.169851380042463
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,200037,Centro Comunitario de Salud Familiar Elena Caffarena,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,0,0,0,0,0,0,942.0,Mujer,0,,0,,0,,0,,0,,0,,282,29.936305732484076
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,200265,Centro Comunitario de Salud Familiar Andacollo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Bajo peso,0,0,0,0,0,0,680.0,Mujer,0,,0,,0,,0,,0,,0,,87,12.794117647058822
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,200265,Centro Comunitario de Salud Familiar Andacollo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,0,0,0,0,0,0,680.0,Mujer,0,,0,,0,,0,,0,,0,,287,42.205882352941174
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,200265,Centro Comunitario de Salud Familiar Andacollo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,0,0,0,0,0,0,680.0,Mujer,0,,0,,0,,0,,0,,0,,123,18.088235294117645
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,200265,Centro Comunitario de Salud Familiar Andacollo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,0,0,0,0,0,0,680.0,Mujer,0,,0,,0,,0,,0,,0,,183,26.91176470588235
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,112309,Centro de Salud Familiar Vitacura,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,0,0,0,0,0,0,3296.0,Mujer,0,,0,,0,,0,,0,,0,,286,8.677184466019417
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,112309,Centro de Salud Familiar Vitacura,Centro de Salud Familiar (CESFAM),Municipal,Normal,0,0,0,0,0,0,3296.0,Mujer,0,,0,,0,,0,,0,,0,,1307,39.654126213592235
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,112309,Centro de Salud Familiar Vitacura,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,0,0,0,0,0,0,3296.0,Mujer,0,,0,,0,,0,,0,,0,,681,20.66140776699029
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,112309,Centro de Salud Familiar Vitacura,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,0,0,0,0,0,0,3296.0,Mujer,0,,0,,0,,0,,0,,0,,1022,31.00728155339806
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113312,Centro de Salud Familiar Dr. Carlos Lorca Tobar,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,0,0,0,0,0,0,3905.0,Mujer,0,,0,,0,,0,,0,,0,,260,6.658130601792574
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113312,Centro de Salud Familiar Dr. Carlos Lorca Tobar,Centro de Salud Familiar (CESFAM),Municipal,Normal,0,0,0,0,0,0,3905.0,Mujer,0,,0,,0,,0,,0,,0,,843,21.587708066581307
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113312,Centro de Salud Familiar Dr. Carlos Lorca Tobar,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,0,0,0,0,0,0,3905.0,Mujer,0,,0,,0,,0,,0,,0,,1458,37.33674775928297
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113312,Centro de Salud Familiar Dr. Carlos Lorca Tobar,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,0,0,0,0,0,0,3905.0,Mujer,0,,0,,0,,0,,0,,0,,1344,34.41741357234315
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113314,Centro de Salud Familiar Cóndores de Chile,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,0,0,0,0,0,0,3157.0,Mujer,0,,0,,0,,0,,0,,0,,168,5.321507760532151
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113314,Centro de Salud Familiar Cóndores de Chile,Centro de Salud Familiar (CESFAM),Municipal,Normal,0,0,0,0,0,0,3157.0,Mujer,0,,0,,0,,0,,0,,0,,843,26.702565726955974
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113314,Centro de Salud Familiar Cóndores de Chile,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,0,0,0,0,0,0,3157.0,Mujer,0,,0,,0,,0,,0,,0,,1022,32.37250554323725
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113314,Centro de Salud Familiar Cóndores de Chile,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,0,0,0,0,0,0,3157.0,Mujer,0,,0,,0,,0,,0,,0,,1124,35.60342096927463
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113317,Centro de Salud Familiar Santa Laura,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,0,0,0,0,0,0,2529.0,Mujer,0,,0,,0,,0,,0,,0,,135,5.338078291814947
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113317,Centro de Salud Familiar Santa Laura,Centro de Salud Familiar (CESFAM),Municipal,Normal,0,0,0,0,0,0,2529.0,Mujer,0,,0,,0,,0,,0,,0,,625,24.713325425069197
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113317,Centro de Salud Familiar Santa Laura,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,0,0,0,0,0,0,2529.0,Mujer,0,,0,,0,,0,,0,,0,,940,37.168841439304074
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113317,Centro de Salud Familiar Santa Laura,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,0,0,0,0,0,0,2529.0,Mujer,0,,0,,0,,0,,0,,0,,829,32.77975484381178
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113323,Centro de Salud Familiar Dr. Mario Salcedo,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,0,0,0,0,0,0,2379.0,Mujer,0,,0,,0,,0,,0,,0,,96,4.03530895334174
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113323,Centro de Salud Familiar Dr. Mario Salcedo,Centro de Salud Familiar (CESFAM),Municipal,Normal,0,0,0,0,0,0,2379.0,Mujer,0,,0,,0,,0,,0,,0,,499,20.975199663724254
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113323,Centro de Salud Familiar Dr. Mario Salcedo,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,0,0,0,0,0,0,2379.0,Mujer,0,,0,,0,,0,,0,,0,,1054,44.304329550231195
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113323,Centro de Salud Familiar Dr. Mario Salcedo,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,0,0,0,0,0,0,2379.0,Mujer,0,,0,,0,,0,,0,,0,,730,30.685161832702818
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113324,Centro de Salud Familiar Dra. Haydeé López Casoou,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,0,0,0,0,0,0,3683.0,Mujer,0,,0,,0,,0,,0,,0,,172,4.670105891935922
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113324,Centro de Salud Familiar Dra. Haydeé López Casoou,Centro de Salud Familiar (CESFAM),Municipal,Normal,0,0,0,0,0,0,3683.0,Mujer,0,,0,,0,,0,,0,,0,,730,19.82079826228618
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113324,Centro de Salud Familiar Dra. Haydeé López Casoou,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,0,0,0,0,0,0,3683.0,Mujer,0,,0,,0,,0,,0,,0,,1588,43.11702416508281
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113324,Centro de Salud Familiar Dra. Haydeé López Casoou,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,0,0,0,0,0,0,3683.0,Mujer,0,,0,,0,,0,,0,,0,,1193,32.39207168069508
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113329,Centro de Salud Familiar Canciller Orlando Letelier,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,0,0,0,0,0,0,2524.0,Mujer,0,,0,,0,,0,,0,,0,,123,4.873217115689382
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113329,Centro de Salud Familiar Canciller Orlando Letelier,Centro de Salud Familiar (CESFAM),Municipal,Normal,0,0,0,0,0,0,2524.0,Mujer,0,,0,,0,,0,,0,,0,,471,18.660855784469096
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113329,Centro de Salud Familiar Canciller Orlando Letelier,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,0,0,0,0,0,0,2524.0,Mujer,0,,0,,0,,0,,0,,0,,1013,40.13470681458003
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113329,Centro de Salud Familiar Canciller Orlando Letelier,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,0,0,0,0,0,0,2524.0,Mujer,0,,0,,0,,0,,0,,0,,917,36.33122028526149
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113717,Centro Comunitario de Salud Familiar Santa Laura,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Bajo peso,0,0,0,0,0,0,566.0,Mujer,0,,0,,0,,0,,0,,0,,27,4.770318021201414
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113717,Centro Comunitario de Salud Familiar Santa Laura,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,0,0,0,0,0,0,566.0,Mujer,0,,0,,0,,0,,0,,0,,133,23.498233215547703
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113717,Centro Comunitario de Salud Familiar Santa Laura,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,0,0,0,0,0,0,566.0,Mujer,0,,0,,0,,0,,0,,0,,219,38.69257950530035
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113717,Centro Comunitario de Salud Familiar Santa Laura,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,0,0,0,0,0,0,566.0,Mujer,0,,0,,0,,0,,0,,0,,187,33.03886925795053
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,200962,Centro Comunitario de Salud Familiar Los Sauces,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Bajo peso,0,0,0,0,0,0,601.0,Mujer,0,,0,,0,,0,,0,,0,,38,6.322795341098169
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,200962,Centro Comunitario de Salud Familiar Los Sauces,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,0,0,0,0,0,0,601.0,Mujer,0,,0,,0,,0,,0,,0,,132,21.96339434276206
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,200962,Centro Comunitario de Salud Familiar Los Sauces,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,0,0,0,0,0,0,601.0,Mujer,0,,0,,0,,0,,0,,0,,242,40.26622296173045
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,200962,Centro Comunitario de Salud Familiar Los Sauces,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,0,0,0,0,0,0,601.0,Mujer,0,,0,,0,,0,,0,,0,,189,31.44758735440932
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,113311,Centro de Salud Familiar Santa Anselma,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,0,0,0,0,0,0,4058.0,Mujer,0,,0,,0,,0,,0,,0,,226,5.569245933957615
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,113311,Centro de Salud Familiar Santa Anselma,Centro de Salud Familiar (CESFAM),Municipal,Normal,0,0,0,0,0,0,4058.0,Mujer,0,,0,,0,,0,,0,,0,,1203,29.645145391818627
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,113311,Centro de Salud Familiar Santa Anselma,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,0,0,0,0,0,0,4058.0,Mujer,0,,0,,0,,0,,0,,0,,1238,30.50763923114835
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,113311,Centro de Salud Familiar Santa Anselma,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,0,0,0,0,0,0,4058.0,Mujer,0,,0,,0,,0,,0,,0,,1391,34.277969443075406
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,113326,Centro de Salud Familiar Eduardo Frei Montalva,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,0,0,0,0,0,0,3145.0,Mujer,0,,0,,0,,0,,0,,0,,134,4.260731319554849
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,113326,Centro de Salud Familiar Eduardo Frei Montalva,Centro de Salud Familiar (CESFAM),Municipal,Normal,0,0,0,0,0,0,3145.0,Mujer,0,,0,,0,,0,,0,,0,,989,31.446740858505564
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,113326,Centro de Salud Familiar Eduardo Frei Montalva,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,0,0,0,0,0,0,3145.0,Mujer,0,,0,,0,,0,,0,,0,,994,31.60572337042925
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,113326,Centro de Salud Familiar Eduardo Frei Montalva,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,0,0,0,0,0,0,3145.0,Mujer,0,,0,,0,,0,,0,,0,,1028,32.68680445151033
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,200360,Centro Comunitario de Salud Familiar Eduardo Frei Montalva,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Bajo peso,0,0,0,0,0,0,625.0,Mujer,0,,0,,0,,0,,0,,0,,15,2.4
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,200360,Centro Comunitario de Salud Familiar Eduardo Frei Montalva,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,0,0,0,0,0,0,625.0,Mujer,0,,0,,0,,0,,0,,0,,196,31.36
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,200360,Centro Comunitario de Salud Familiar Eduardo Frei Montalva,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,0,0,0,0,0,0,625.0,Mujer,0,,0,,0,,0,,0,,0,,203,32.48
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,200360,Centro Comunitario de Salud Familiar Eduardo Frei Montalva,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,0,0,0,0,0,0,625.0,Mujer,0,,0,,0,,0,,0,,0,,211,33.76
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113308,Centro de Salud Familiar Clara Estrella,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,0,0,0,0,0,0,2004.0,Mujer,0,,0,,0,,0,,0,,0,,55,2.744510978043912
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113308,Centro de Salud Familiar Clara Estrella,Centro de Salud Familiar (CESFAM),Municipal,Normal,0,0,0,0,0,0,2004.0,Mujer,0,,0,,0,,0,,0,,0,,533,26.59680638722555
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113308,Centro de Salud Familiar Clara Estrella,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,0,0,0,0,0,0,2004.0,Mujer,0,,0,,0,,0,,0,,0,,716,35.728542914171655
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113308,Centro de Salud Familiar Clara Estrella,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,0,0,0,0,0,0,2004.0,Mujer,0,,0,,0,,0,,0,,0,,700,34.930139720558884
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113309,Centro de Salud Familiar Julio Acuña Pinzón,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,0,0,0,0,0,0,2137.0,Mujer,0,,0,,0,,0,,0,,0,,65,3.0416471689284044
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113309,Centro de Salud Familiar Julio Acuña Pinzón,Centro de Salud Familiar (CESFAM),Municipal,Normal,0,0,0,0,0,0,2137.0,Mujer,0,,0,,0,,0,,0,,0,,488,22.835751052877868
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113309,Centro de Salud Familiar Julio Acuña Pinzón,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,0,0,0,0,0,0,2137.0,Mujer,0,,0,,0,,0,,0,,0,,882,41.272812353766966
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113309,Centro de Salud Familiar Julio Acuña Pinzón,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,0,0,0,0,0,0,2137.0,Mujer,0,,0,,0,,0,,0,,0,,702,32.84978942442677
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113310,Centro de Salud Familiar Dra. Mariela Salgado Zepeda,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,0,0,0,0,0,0,1657.0,Mujer,0,,0,,0,,0,,0,,0,,73,4.405552202776102
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113310,Centro de Salud Familiar Dra. Mariela Salgado Zepeda,Centro de Salud Familiar (CESFAM),Municipal,Normal,0,0,0,0,0,0,1657.0,Mujer,0,,0,,0,,0,,0,,0,,454,27.398913699456852
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113310,Centro de Salud Familiar Dra. Mariela Salgado Zepeda,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,0,0,0,0,0,0,1657.0,Mujer,0,,0,,0,,0,,0,,0,,585,35.30476765238383
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113310,Centro de Salud Familiar Dra. Mariela Salgado Zepeda,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,0,0,0,0,0,0,1657.0,Mujer,0,,0,,0,,0,,0,,0,,545,32.89076644538322
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113396,Centro de Salud Familiar Pueblo Lo Espejo,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,0,0,0,0,0,0,1142.0,Mujer,0,,0,,0,,0,,0,,0,,25,2.189141856392294
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113396,Centro de Salud Familiar Pueblo Lo Espejo,Centro de Salud Familiar (CESFAM),Municipal,Normal,0,0,0,0,0,0,1142.0,Mujer,0,,0,,0,,0,,0,,0,,262,22.942206654991242
