Ano,IdEstablecimiento,establecimiento_denominador,establecimiento_master,servicio_salud_denominador,servicio_salud_master,dependencia_denominador,dependencia_master,nivel_atencion_master,es_aps,sin_match_master
2023,113716,Centro Comunitario de Salud Familiar Rapa Nui,Centro Comunitario de Salud Familiar Rapa Nui,Servicio de Salud Metropolitano Sur,Servicio de Salud Metropolitano Sur,<NA>,Municipal,Primario,True,False
2023,113717,Centro Comunitario de Salud Familiar Santa Laura,Centro Comunitario de Salud Familiar Santa Laura,Servicio de Salud Metropolitano Sur,Servicio de Salud Metropolitano Sur,<NA>,Municipal,Primario,True,False
2023,113722,Centro Comunitario de Salud Familiar Juan Aravena,Centro Comunitario de Salud Familiar Dr. Salvador Allende,Servicio de Salud Metropolitano Sur,Servicio de Salud Metropolitano Sur,<NA>,Municipal,Primario,True,False
2023,113728,Centro Comunitario de Salud Familiar Lo Herrera,Centro Comunitario de Salud Familiar Lo Herrera,Servicio de Salud Metropolitano Sur,Servicio de Salud Metropolitano Sur,<NA>,Municipal,Primario,True,False
2023,113753,Centro Comunitario de Salud Familiar Reverendo Javier Peró,Centro Comunitario de Salud Familiar Reverendo Javier Peró,Servicio de Salud Metropolitano Sur,Servicio de Salud Metropolitano Sur,<NA>,Municipal,Primario,True,False
2023,113790,Centro Comunitario de Salud Familiar Dr. Héctor García,Centro Comunitario de Salud Familiar Dr. Héctor García,Servicio de Salud Metropolitano Sur,Servicio de Salud Metropolitano Sur,<NA>,Municipal,Primario,True,False
2023,114102,Hospital San José de Maipo,Hospital San José de Maipo,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Servicio de Salud,Terciario,False,False
2023,114150,Centro de Referencia de Salud San Rafael,Centro de Referencia de Salud San Rafael,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Servicio de Salud,Secundario,False,False
2023,114301,Consultorio Dr. Alejandro del Río,Centro de Salud Familiar Dr. Alejandro del Río,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114302,Centro de Salud Familiar Los Castaños,Centro de Salud Familiar Los Castaños,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114303,Centro de Salud Familiar Bellavista,Centro de Salud Familiar Bellavista,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114304,Centro de Salud Familiar Villa O'Higgins,Centro de Salud Familiar Villa O'Higgins,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114305,Centro de Salud Familiar Los Quillayes,Centro de Salud Familiar Los Quillayes,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114306,Centro de Salud Familiar La Granja,Centro de Salud Familiar La Granja,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114307,Centro de Salud Familiar La Bandera,Centro de Salud Familiar La Bandera,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114308,Centro de Salud Familiar San Rafael (La Pintana),Centro de Salud Familiar San Rafael,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114309,Centro de Salud Familiar Pablo de Rokha,Centro de Salud Familiar Pablo de Rokha,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114310,Centro de Salud Familiar Dr. José Manuel Balmaceda,Centro de Salud Familiar Dr. José Manuel Balmaceda,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114311,Centro de Salud Familiar Santiago de Nueva Extremadura,Centro de Salud Familiar Santiago de Nueva Extremadura,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114312,Centro de Salud Familiar San Gerónimo,Centro de Salud Familiar San Gerónimo,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114313,Centro de Salud Familiar Vista Hermosa,Centro de Salud Familiar Vista Hermosa,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114314,Consultorio San Ramón,Centro de Salud Familiar Dr. Salvador Allende (Ex Consultorio San Ramón),Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114315,Centro de Salud Familiar Malaquías Concha,Centro de Salud Familiar Malaquías Concha,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114316,Centro de Salud Familiar Dr. Fernando Maffioletti,Centro de Salud Familiar Dr. Fernando Maffioletti,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114317,Centro de Salud Familiar Santo Tomás,Centro de Salud Familiar Santo Tomás,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114318,Centro de Salud Familiar Flor Fernández,Centro de Salud Familiar Flor Fernández,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114319,Centro de Salud Familiar El Roble,Centro de Salud Familiar El Roble,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114320,Centro de Salud Familiar Bernardo Leighton,Centro de Salud Familiar Bernardo Leighton,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114321,Centro de Salud Familiar Cardenal Silva Henríquez de Puente Alto,Centro de Salud Familiar Cardenal Silva Henríquez,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114322,Centro de Salud Familiar Padre Manuel Villaseca,Centro de Salud Familiar Padre Manuel Villaseca,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114323,Centro de Salud Familiar Madre Teresa de Calcuta (Organizaciones sin fines de lucro y ONG),Centro de Salud Familiar Madre Teresa de Calcuta Red de Salud UC CHRISTUS,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Delegado,Primario,True,False
2023,114324,Centro de Salud Familiar Santa Amalia,Centro de Salud Familiar Santa Amalia,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114325,Centro de Salud Familiar Granja Sur,Centro de Salud Familiar Granja Sur,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114326,Centro de Salud Familiar Karol Wojtyla,Centro de Salud Familiar Karol Wojtyla,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114327,Centro de Salud Familiar Juan Pablo II,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Delegado,Primario,True,False
2023,114328,Centro de Salud Familiar Poetisa Gabriela Mistral,Centro de Salud Familiar Poetisa Gabriela Mistral,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114329,Centro de Salud Familiar San Alberto Hurtado,Centro de Salud Familiar San Alberto Hurtado Red de Salud UC CHRISTUS,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Delegado,Primario,True,False
2023,114330,Centro de Salud Familiar Trinidad,Centro de Salud Familiar Trinidad,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114331,Centro de Salud Familiar La Florida,Centro de Salud Familiar La Florida,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114332,Centro de Salud Familiar Laurita Vicuña,Centro de Salud Familiar Laurita Vicuña,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114333,Centro de Salud Rural El Principal,Centro de Salud Rural El Principal,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114334,Centro de Salud Familiar José Alvo,Centro de Salud Familiar José Alvo,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114401,Posta de Salud Rural Puntilla,Posta de Salud Rural Puntilla,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114403,Posta de Salud Rural Santa Rita,Posta de Salud Rural Santa Rita,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114406,Posta de Salud Rural San Vicente,Posta de Salud Rural San Vicente,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114407,Posta de Salud Rural Las Vertientes,Posta de Salud Rural Las Vertientes,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114408,Posta de Salud Rural El Volcán,Posta de Salud Rural El Volcán,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114409,Posta de Salud Rural Las Perdices,Posta de Salud Rural Las Perdices,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114410,Posta de Salud Rural San Gabriel,Posta de Salud Rural San Gabriel,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114706,Centro Comunitario de Salud Familiar Millalemu,Centro Comunitario de Salud Familiar Millalemu,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114714,Centro Comunitario de Salud Familiar Modelo,Centro Comunitario de Salud Familiar Modelo,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,114796,Centro Comunitario de Salud Familiar San Gregorio,Centro Comunitario de Salud Familiar San Gregorio,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Municipal,Primario,True,False
2023,200037,Centro Comunitario de Salud Familiar Elena Caffarena,Centro Comunitario de Salud Familiar Elena Caffarena,Servicio de Salud Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,<NA>,Municipal,Primario,True,False
2023,200080,Centro Odontológico La Reina,Centro Odontológico La Reina,Servicio de Salud Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,<NA>,Municipal,Primario,True,False
2023,200188,Centro de Especialidades Odontológicas Leng,Centro de Especialidades Odontológicas Leng,Servicio de Salud Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,<NA>,Municipal,Primario,True,False
2023,200210,Centro Comunitario de Salud Familiar Coñimo,Centro Comunitario de Salud Familiar Coñimo,Servicio de Salud Metropolitano Sur,Servicio de Salud Metropolitano Sur,<NA>,Municipal,Primario,True,False
2023,200236,Centro Comunitario de Salud Familiar Villa Olímpica,Centro Comunitario de Salud Familiar Villa Olímpica,Servicio de Salud Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,<NA>,Municipal,Primario,True,False
2023,200265,Centro Comunitario de Salud Familiar Andacollo,Centro Comunitario de Salud Familiar Andacollo,Servicio de Salud Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,<NA>,Municipal,Primario,True,False
2023,200282,Centro de Referencia de Salud Hospital Provincia Cordillera,Centro de Referencia de Salud Hospital Provincia Cordillera,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,<NA>,Servicio de Salud,Secundario,False,False
2023,200304,Centro Comunitario de Salud Familiar Beato Padre Hurtado,Centro Comunitario de Salud Familiar Beato Padre Hurtado,Servicio de Salud Metropolitano Norte,Servicio de Salud Metropolitano Norte,<NA>,Municipal,Primario,True,False
2023,200337,Centro Comunitario de Salud Familia Martin Henríquez,Centro Comunitario de Salud Familiar Martín Henríquez,Servicio de Salud Metropolitano Sur,Servicio de Salud Metropolitano Sur,<NA>,Municipal,Primario,True,False
2023,200342,Centro Comunitario de Salud  Familiar Salud Plaza México,Centro Comunitario de Salud Familiar Plaza México,Servicio de Salud Metropolitano Occidente,Servicio de Salud Metropolitano Occidente,<NA>,Municipal,Primario,True,False
2023,200346,Centro Comunitario de Salud Familiar Buzeta,Centro Comunitario de Salud Familiar Buzeta,Servicio de Salud Metropolitano Central,Servicio de Salud Metropolitano Central,<NA>,Servicio de Salud,Primario,True,False
2023,200347,Centro Comunitario de Salud Familiar Alberto Bachelet,Centro Comunitario de Salud Familiar Alberto Bachelet,Servicio de Salud Metropolitano Norte,Servicio de Salud Metropolitano Norte,<NA>,Municipal,Primario,True,False
2023,200360,Centro Comunitario de Salud Familiar Eduardo Frei Montalva,Centro Comunitario de Salud Familiar Eduardo Frei Montalva,Servicio de Salud Metropolitano Sur,Servicio de Salud Metropolitano Sur,<NA>,Municipal,Primario,True,False
2023,200361,Centro Comunitario de Salud Familiar Atacama,Centro Comunitario de Salud Familiar Atacama,Servicio de Salud Metropolitano Sur,Servicio de Salud Metropolitano Sur,<NA>,Municipal,Primario,True,False
2023,200365,Centro Comunitario de Salud Familiar Villa Los Presidentes,Centro Comunitario de Salud Familiar Villa Los Presidentes,Servicio de Salud Metropolitano Occidente,Servicio de Salud Metropolitano Occidente,<NA>,Municipal,Primario,True,False
2023,200377,Centro Comunitario de Salud Familiar Dr. Raúl Brañes,Centro Comunitario de Salud Familiar Las Hortensias,Servicio de Salud Metropolitano Sur,Servicio de Salud Metropolitano Sur,<NA>,Municipal,Primario,True,False
2023,200385,Centro Comunitario de Salud Familiar San Vicente de Naltagua,Centro Comunitario de Salud Familiar San Vicente de Naltagua,Servicio de Salud Metropolitano Occidente,Servicio de Salud Metropolitano Occidente,<NA>,Municipal,Primario,True,False
2023,200454,Centro Comunitario de Salud Familiar lo Chacón,Centro Comunitario de Salud Familiar Lo Chacón,Servicio de Salud Metropolitano Occidente,Servicio de Salud Metropolitano Occidente,<NA>,Municipal,Primario,True,False
2023,200554,CECOF Las Enredaderas,Centro Comunitario de Salud Familiar Las Enredaderas,Servicio de Salud Metropolitano Norte,Servicio de Salud Metropolitano Norte,<NA>,Municipal,Primario,True,False
2023,200961,CESFAM DR. VICTOR CASTRO WIRÉN,Centro de Salud Familiar Dr. Victor Castro Wiren,Servicio de Salud Metropolitano Norte,Servicio de Salud Metropolitano Norte,<NA>,Municipal,Primario,True,False
2023,200962,Cecosf los Sauces,Centro Comunitario de Salud Familiar Los Sauces,Servicio de Salud Metropolitano Sur,Servicio de Salud Metropolitano Sur,<NA>,Municipal,Primario,True,False
2023,200965,Cesfam Florencia,Centro de Salud Familiar Florencia,Servicio de Salud Metropolitano Occidente,Servicio de Salud Metropolitano Occidente,<NA>,Municipal,Primario,True,False
2023,201091,Cesfam Marta Ugarte Roman,Centro de Salud Familiar Marta Ugarte Román,Servicio de Salud Metropolitano Norte,Servicio de Salud Metropolitano Norte,<NA>,Municipal,Primario,True,False
2023,201112,CESFAM Las Torres,Centro de Salud Familiar Las Torres,Servicio de Salud Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,<NA>,Municipal,Primario,True,False
2024,109300,Centro De Salud Familiar Agustín Cruz Melo,Centro de Salud Familiar Agustín Cruz Melo,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109301,Centro De Salud Familiar Recoleta,Centro de Salud Familiar Recoleta,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109302,Centro De Salud Familiar Lucas Sierra,Centro de Salud Familiar Lucas Sierra,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109303,Centro De Salud Familiar Quinta Bella,Centro de Salud Familiar Quinta Bella,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109304,Centro De Salud Familiar Valdivieso,Centro de Salud Familiar Valdivieso,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109305,Centro De Salud Familiar  La Pincoya,Centro de Salud Familiar La Pincoya,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109307,Centro De Salud Familiar Dr. Juan Petrinovic (Ex Scroggie),Centro de Salud Familiar Dr. Juan Petrinovic (Ex Scroggie),Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109308,Centro De Salud Familiar Alberto Bachelet Martínez,Centro de Salud Familiar Alberto Bachelet Martínez,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109309,Centro De Salud Familiar José Symon Ojeda,Centro de Salud Familiar José Symon Ojeda,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109310,Centro De Salud Familiar Colina,Centro de Salud Familiar Colina,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109311,Centro De Salud Familiar  José Bauza Frau,Centro de Salud Familiar José Bauza Frau,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109312,Centro De Salud Familiar Batuco,Centro de Salud Familiar Batuco,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109313,Centro De Salud Familiar  Irene Frei De Cid,Centro de Salud Familiar Irene Frei de Cid,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109314,Centro De Salud Familiar Juanita Aguirre,Centro de Salud Familiar Juanita Aguirre,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109315,Centro De Salud Familiar  Manuel Bustos De Quilicura,Centro de Salud Familiar Manuel Bustos Huerta,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109316,Centro De Salud Familiar Esmeralda,Centro de Salud Familiar Esmeralda,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109317,Centro De Salud Familiar El Barrero,Centro de Salud Familiar El Barrero,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109320,Centro De Salud Familiar Huertos Familiares,Centro de Salud Familiar Huertos Familiares,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109321,Centro De Salud Familiar Juan Antonio Ríos,Centro de Salud Familiar Juan Antonio Ríos,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109323,Centro De Salud Familiar Dr. Salvador Allende Gossens (Huechuraba),Centro de Salud Familiar Dr. Salvador Allende Gossens,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109324,Centro De Salud Familiar Presidente Salvador Allende Gossens (Quilicura),Centro de Salud Familiar Presidente Salvador Allende Gossens,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109390,Centro De Salud Familiar Cristo Vive (Ong),Centro de Salud Familiar Cristo Vive (ONG),Metropolitano Norte,Servicio de Salud Metropolitano Norte,Otra Institución,Otra Institución,Primario,True,False
2024,109407,Posta De Salud Rural Juan Pablo Ii De Lampa,Posta de Salud Rural Juan Pablo II de Lampa,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109410,Posta De Salud Rural La Capilla De Caleu,Posta de Salud Rural La Capilla de Caleu,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109412,Posta De Salud Rural Montenegro,Posta de Salud Rural Montenegro,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109413,Posta De Salud Rural Rungue,Posta de Salud Rural Rungue,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109414,Posta De Salud Rural Polpaico,Posta de Salud Rural Polpaico,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109416,Posta De Salud Rural Colorado,Posta de Salud Rural Colorado,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109417,Posta De Salud Rural Los Ingleses,Posta de Salud Rural Los Ingleses,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109418,Posta De Salud Rural Las Canteras,Posta de Salud Rural Las Canteras,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109419,Posta De Salud Rural Santa Marta De Liray,Posta de Salud Rural Santa Marta de Liray,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109420,Posta De Salud Rural Chacabuco (Colina),Posta de Salud Rural Chacabuco (Colina),Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109709,Centro Comunitario De Salud Familiar Dr. José Symón Ojeda,Centro Comunitario de Salud Familiar Dr. José Symón Ojeda,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109711,Centro Comunitario De Salud Familiar Sol De Septiembre,Centro Comunitario de Salud Familiar Sol de Septiembre,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109712,Centro Comunitario De Salud Familiar Batuco,Centro Comunitario de Salud Familiar Batuco,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109713,Centro Comunitario De Salud Familiar La Foresta,Centro Comunitario de Salud Familiar La Foresta,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109715,Centro Comunitario De Salud Familiar Pucara De Lasana,Centro Comunitario de Salud Familiar Pucara de Lasana,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109716,Centro Comunitario De Salud Familiar Esmeralda,Centro Comunitario de Salud Familiar Esmeralda,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,109718,Centro Comunitario De Salud Familiar Los Libertadores,Centro Comunitario de Salud Familiar Los Libertadores,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,110160,Hospital De Curacaví,Hospital de Curacaví,Metropolitano Occidente,Servicio de Salud Metropolitano Occidente,Servicio de Salud,Servicio de Salud,,False,False
2024,110300,Centro De Referencia De Salud Salvador Allende,Centro de Referencia de Salud Salvador Allende,Metropolitano Occidente,Servicio de Salud Metropolitano Occidente,Servicio de Salud,Servicio de Salud,Secundario,False,False
2024,110308,Centro De Salud Familiar Peñaflor,Centro de Salud Familiar Peñaflor,Metropolitano Occidente,Servicio de Salud Metropolitano Occidente,Municipal,Municipal,Primario,True,False
2024,110310,Centro De Salud Familiar Andes,Centro de Salud Familiar Andes,Metropolitano Occidente,Servicio de Salud Metropolitano Occidente,Servicio de Salud,Servicio de Salud,Primario,True,False
2024,110315,Centro De Salud Familiar Santa Anita,Centro de Salud Familiar Santa Anita,Metropolitano Occidente,Servicio de Salud Metropolitano Occidente,Municipal,Municipal,Primario,True,False
2024,110316,Centro De Salud Familiar Pablo Neruda,Centro de Salud Familiar Pablo Neruda,Metropolitano Occidente,Servicio de Salud Metropolitano Occidente,Municipal,Municipal,Primario,True,False
2024,110320,Centro De Salud Familiar Lo Franco,Centro de Salud Familiar Lo Franco,Metropolitano Occidente,Servicio de Salud Metropolitano Occidente,Municipal,Municipal,Primario,True,False
2024,110325,Centro De Salud Familiar Garín,Centro de Salud Familiar Garín,Metropolitano Occidente,Servicio de Salud Metropolitano Occidente,Municipal,Municipal,Primario,True,False
2024,110330,Centro De Salud Familiar Dr. Adalberto Steeger,Centro de Salud Familiar Dr. Adalberto Steeger,Metropolitano Occidente,Servicio de Salud Metropolitano Occidente,Municipal,Municipal,Primario,True,False
2024,110331,Centro De Salud Familiar Lo Amor,Centro de Salud Familiar Lo Amor,Metropolitano Occidente,Servicio de Salud Metropolitano Occidente,Municipal,Municipal,Primario,True,False
2024,110335,Centro De Salud Familiar Cerro Navia,Centro de Salud Familiar Cerro Navia,Metropolitano Occidente,Servicio de Salud Metropolitano Occidente,Municipal,Municipal,Primario,True,False
2024,110340,Centro De Salud Familiar Dr. Raúl Yazigi,Centro de Salud Familiar Dr. Raúl Yazigi,Metropolitano Occidente,Servicio de Salud Metropolitano Occidente,Municipal,Municipal,Primario,True,False
2024,110345,Centro De Salud Familiar Dr. Avendaño,Centro de Salud Familiar Dr. Carlos Avendaño,Metropolitano Occidente,Servicio de Salud Metropolitano Occidente,Municipal,Municipal,Primario,True,False
2024,110350,Centro De Salud Familiar Pudahuel Estrella,Centro de Salud Familiar Pudahuel Estrella,Metropolitano Occidente,Servicio de Salud Metropolitano Occidente,Municipal,Municipal,Primario,True,False
2024,110351,Consultorio Pudahuel Poniente,Centro de Salud Familiar Pudahuel Poniente,Metropolitano Occidente,Servicio de Salud Metropolitano Occidente,Municipal,Municipal,Primario,True,False
2024,110352,Centro De Salud Familiar Dr. Gustavo Molina,Centro de Salud Familiar Dr. Gustavo Molina,Metropolitano Occidente,Servicio de Salud Metropolitano Occidente,Municipal,Municipal,Primario,True,False
2024,110353,Centro De Salud Familiar Cardenal Raúl Silva Henríquez De Pudahuel,Centro de Salud Familiar Cardenal Raúl Silva Henríquez,Metropolitano Occidente,Servicio de Salud Metropolitano Occidente,Municipal,Municipal,Primario,True,False
2024,110354,Centro De Salud Familiar Violeta Parra,Centro de Salud Familiar Violeta Parra,Metropolitano Occidente,Servicio de Salud Metropolitano Occidente,Municipal,Municipal,Primario,True,False
2024,110355,Centro De Salud Familiar Dr. Arturo Albertz,Centro de Salud Familiar Dr. Arturo Albertz,Metropolitano Occidente,Servicio de Salud Metropolitano Occidente,Municipal,Municipal,Primario,True,False
2024,110360,Centro De Salud Familiar Renca,Centro de Salud Familiar Renca,Metropolitano Occidente,Servicio de Salud Metropolitano Occidente,Municipal,Municipal,Primario,True,False
