Ano,nivel_geografico_x,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,total_15_mas_numerador,15_19_numerador,20_24_numerador,25_29_numerador,30_34_numerador,35_39_numerador,40_44_numerador,45_49_numerador,50_54_numerador,55_59_numerador,60_64_numerador,65_mas_numerador,nivel_geografico_y,nivel_geografico,sexo,15_19_denominador,15_19_cobertura_pct,20_24_denominador,20_24_cobertura_pct,25_29_denominador,25_29_cobertura_pct,30_34_denominador,30_34_cobertura_pct,35_39_denominador,35_39_cobertura_pct,40_44_denominador,40_44_cobertura_pct,45_49_denominador,45_49_cobertura_pct,50_54_denominador,50_54_cobertura_pct,55_59_denominador,55_59_cobertura_pct,60_64_denominador,60_64_cobertura_pct,65_mas_denominador,65_mas_cobertura_pct,total_15_mas_denominador,total_15_mas_cobertura_pct
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,9602.0,254.0,550.0,645.0,737.0,630.0,603.0,561.0,618.0,645.0,582.0,3777.0,comuna,comuna,Hombre,6896.0,3.6832946635730854,7403.0,7.429420505200595,7794.0,8.275596612779061,7620.0,9.671916010498688,6204.0,10.154738878143133,5943.0,10.146390711761736,6016.0,9.325132978723403,6083.0,10.159460792372185,6846.0,9.421560035056968,5933.0,9.809539861789988,10934.0,34.54362538869581,77672.0,12.362241219487073
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,4329.0,62.0,213.0,253.0,218.0,177.0,136.0,136.0,152.0,110.0,137.0,2735.0,comuna,comuna,Hombre,2671.0,2.3212280044926996,2985.0,7.135678391959798,3455.0,7.322720694645442,3453.0,6.313350709527947,3050.0,5.80327868852459,2713.0,5.012900847769997,2664.0,5.105105105105105,2502.0,6.075139888089528,2668.0,4.122938530734633,2477.0,5.530884134033105,5867.0,46.61666950741435,34505.0,12.546007824952907
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,5143.0,181.0,275.0,310.0,351.0,324.0,331.0,263.0,303.0,218.0,240.0,2347.0,comuna,comuna,Hombre,4562.0,3.9675580885576505,4903.0,5.608810932082398,4745.0,6.533192834562697,4599.0,7.632093933463796,4100.0,7.902439024390244,4160.0,7.956730769230768,4098.0,6.417764763299171,4031.0,7.516745224510048,3754.0,5.8071390516782095,3231.0,7.428040854224697,7290.0,32.19478737997257,49473.0,10.395569300426494
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,3823.0,16.0,303.0,306.0,330.0,282.0,237.0,196.0,174.0,127.0,109.0,1743.0,comuna,comuna,Hombre,3845.0,0.41612483745123535,4291.0,7.0612910743416455,4179.0,7.322325915290739,4308.0,7.66016713091922,3729.0,7.56234915526951,3511.0,6.750213614354885,3210.0,6.105919003115265,3227.0,5.3920049581654785,3376.0,3.7618483412322274,3130.0,3.4824281150159746,7418.0,23.496899433809652,44224.0,8.644627351664255
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,547.0,3.0,29.0,51.0,59.0,40.0,37.0,25.0,25.0,19.0,10.0,249.0,comuna,comuna,Hombre,186.0,1.6129032258064515,224.0,12.946428571428573,329.0,15.501519756838904,333.0,17.71771771771772,304.0,13.157894736842104,264.0,14.015151515151514,255.0,9.803921568627452,242.0,10.330578512396695,241.0,7.883817427385892,190.0,5.263157894736842,486.0,51.23456790123457,3054.0,17.9109364767518
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13503,Curacaví,321.0,1.0,13.0,5.0,18.0,11.0,8.0,7.0,8.0,18.0,9.0,223.0,comuna,comuna,Hombre,40.0,2.5,22.0,59.09090909090909,29.0,17.24137931034483,25.0,72.0,28.0,39.285714285714285,28.0,28.57142857142857,21.0,33.33333333333333,29.0,27.586206896551722,36.0,50.0,38.0,23.684210526315788,118.0,188.98305084745763,414.0,77.53623188405797
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,817.0,9.0,36.0,43.0,42.0,39.0,44.0,36.0,38.0,34.0,37.0,459.0,comuna,comuna,Hombre,545.0,1.651376146788991,499.0,7.214428857715431,476.0,9.033613445378151,601.0,6.988352745424292,490.0,7.959183673469387,476.0,9.243697478991598,445.0,8.089887640449438,489.0,7.770961145194274,505.0,6.732673267326733,443.0,8.35214446952596,1028.0,44.64980544747082,5997.0,13.623478405869601
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13505,San Pedro,618.0,3.0,32.0,43.0,65.0,68.0,61.0,51.0,52.0,38.0,31.0,174.0,comuna,comuna,Hombre,372.0,0.8064516129032258,474.0,6.751054852320674,551.0,7.80399274047187,479.0,13.569937369519833,448.0,15.178571428571427,369.0,16.53116531165312,358.0,14.24581005586592,345.0,15.072463768115943,368.0,10.326086956521738,359.0,8.635097493036211,938.0,18.550106609808104,5061.0,12.211025489033787
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,2149.0,10.0,109.0,175.0,191.0,161.0,154.0,118.0,101.0,97.0,83.0,950.0,comuna,comuna,Hombre,1987.0,0.5032712632108707,2090.0,5.215311004784689,2254.0,7.763975155279502,2110.0,9.052132701421801,1711.0,9.40970192869667,1597.0,9.643080776455855,1541.0,7.657365347177157,1623.0,6.223043746149107,1700.0,5.705882352941177,1647.0,5.0394656952034005,3151.0,30.149158997143765,21411.0,10.036896922142823
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,1252.0,4.0,88.0,84.0,121.0,95.0,87.0,77.0,79.0,69.0,52.0,496.0,comuna,comuna,Hombre,1096.0,0.36496350364963503,1188.0,7.4074074074074066,1294.0,6.491499227202473,1294.0,9.350850077279754,1218.0,7.7996715927750415,1035.0,8.405797101449275,999.0,7.707707707707708,1002.0,7.884231536926148,1047.0,6.59025787965616,864.0,6.018518518518518,1858.0,26.695371367061355,12895.0,9.70918960837534
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13603,Isla de Maipo,1319.0,2.0,68.0,82.0,88.0,73.0,86.0,78.0,72.0,54.0,45.0,671.0,comuna,comuna,Hombre,1161.0,0.17226528854435832,1227.0,5.541972290138549,1274.0,6.436420722135009,1342.0,6.557377049180328,1159.0,6.298533218291631,1017.0,8.456243854473943,1052.0,7.41444866920152,1025.0,7.02439024390244,1139.0,4.741000877963126,901.0,4.994450610432852,2018.0,33.25074331020812,13315.0,9.906120916259857
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13604,Padre Hurtado,2029.0,50.0,146.0,115.0,131.0,121.0,98.0,96.0,100.0,91.0,63.0,1018.0,comuna,comuna,Hombre,1725.0,2.898550724637681,1833.0,7.965084560829242,1738.0,6.61680092059839,1711.0,7.656341320864992,1467.0,8.248125426039536,1410.0,6.950354609929079,1474.0,6.512890094979647,1470.0,6.802721088435375,1531.0,5.943827563683867,1281.0,4.918032786885246,2793.0,36.44826351593269,18433.0,11.007432322465144
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,3218.0,13.0,173.0,232.0,253.0,206.0,187.0,187.0,172.0,163.0,124.0,1508.0,comuna,comuna,Hombre,2831.0,0.4592016955139526,2986.0,5.79370395177495,3041.0,7.6290693850707,2671.0,9.472107824784723,2260.0,9.115044247787612,2142.0,8.73015873015873,2342.0,7.98462852263023,2570.0,6.692607003891051,2373.0,6.868942267172355,2086.0,5.944391179290508,4541.0,33.20854437348601,29843.0,10.783098213986529
2023,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,9315.0,41.0,452.0,603.0,699.0,698.0,634.0,540.0,553.0,520.0,552.0,4023.0,comuna,comuna,Hombre,6371.0,0.6435410453617957,6095.0,7.41591468416735,6963.0,8.660060318828092,8247.0,8.475809385230994,7880.0,8.857868020304569,7143.0,8.875822483550328,6254.0,8.634473936680525,5408.0,10.225591715976332,5363.0,9.696065634905835,4961.0,11.126788953839952,12672.0,31.74715909090909,77357.0,12.041573483976887
2023,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,1606.0,52.0,77.0,86.0,74.0,48.0,73.0,65.0,81.0,65.0,66.0,919.0,comuna,comuna,Hombre,1668.0,3.117505995203837,1676.0,4.594272076372316,1498.0,5.740987983978639,1314.0,5.6316590563165905,1049.0,4.575786463298379,998.0,7.3146292585170345,1013.0,6.416584402764067,1148.0,7.055749128919861,1233.0,5.271695052716951,1102.0,5.9891107078039925,3039.0,30.240210595590653,15738.0,10.204600330410472
2023,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,3028.0,17.0,143.0,186.0,221.0,180.0,155.0,159.0,176.0,184.0,165.0,1442.0,comuna,comuna,Hombre,2521.0,0.6743355811186037,2533.0,5.645479668377417,3116.0,5.969191270860077,3395.0,6.5095729013254795,2739.0,6.571741511500548,2317.0,6.689684937419077,1923.0,8.268330733229329,1969.0,8.938547486033519,2099.0,8.766079085278704,1854.0,8.89967637540453,4406.0,32.72809804811621,28872.0,10.487669714602383
