Ano,IdRegion,IdServicio,IdComuna,IdEstablecimiento,codigo_madre_master,IdServicio_master,servicio_salud_master,dependencia_master,IdComuna_master,comuna_master,tipo_establecimiento_master,establecimiento_master,nivel_atencion_master,estado_funcionamiento_master,es_aps,sin_match_master,factor_riesgo,total_15_mas,total_hombres,total_mujeres,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_mas,15_19_hombres,20_24_hombres,25_29_hombres,30_34_hombres,35_39_hombres,40_44_hombres,45_49_hombres,50_54_hombres,55_59_hombres,60_64_hombres,20_64_hombres,65_mas_hombres,15_19_mujeres,20_24_mujeres,25_29_mujeres,30_34_mujeres,35_39_mujeres,40_44_mujeres,45_49_mujeres,50_54_mujeres,55_59_mujeres,60_64_mujeres,20_64_mujeres,65_mas_mujeres,pueblos_originarios,migrantes
2023,13,14,13201,114320,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Bernardo Leighton,Primario,Vigente en Operación Habitual,True,False,Tabaquismo,1038,384,654,0,121,111,125,108,120,87,60,55,52,199,0,33,43,41,41,44,31,21,25,23,302,82,0,88,68,84,67,76,56,39,30,29,537,117,0.0,0.0
2023,13,14,13201,114321,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Cardenal Silva Henríquez,Primario,Vigente en Operación Habitual,True,False,Colesterol elevado,54,11,43,1,1,1,2,1,0,2,3,3,1,39,0,1,0,1,0,0,0,1,2,0,5,6,1,0,1,1,1,0,2,2,1,1,9,33,0.0,0.0
2023,13,14,13201,114321,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Cardenal Silva Henríquez,Primario,Vigente en Operación Habitual,True,False,Glicemia alterada,328,130,198,0,2,4,6,0,0,4,4,4,6,298,0,0,0,3,0,0,0,1,2,2,8,122,0,2,4,3,0,0,4,3,2,4,22,176,0.0,0.0
2023,13,14,13201,114321,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Cardenal Silva Henríquez,Primario,Vigente en Operación Habitual,True,False,Presion arterial elevada,139,72,67,0,4,3,9,9,12,6,11,13,15,57,0,3,3,6,4,4,2,5,7,10,44,28,0,1,0,3,5,8,4,6,6,5,38,29,0.0,0.0
2023,13,14,13201,114321,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Cardenal Silva Henríquez,Primario,Vigente en Operación Habitual,True,False,Tabaquismo,704,220,484,10,48,78,101,67,55,55,57,70,39,124,2,13,24,29,14,16,14,14,19,17,160,58,8,35,54,72,53,39,41,43,51,22,410,66,0.0,0.0
2023,13,14,13201,114322,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Manuel Villaseca,Primario,Vigente en Operación Habitual,True,False,Colesterol elevado,579,148,431,0,2,1,3,3,9,4,11,7,17,522,0,0,0,2,1,2,2,2,0,5,14,134,0,2,1,1,2,7,2,9,7,12,43,388,0.0,0.0
2023,13,14,13201,114322,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Manuel Villaseca,Primario,Vigente en Operación Habitual,True,False,Glicemia alterada,1081,423,658,0,1,1,5,3,3,4,7,7,15,1035,0,0,1,1,1,0,3,1,0,4,11,412,0,1,0,4,2,3,1,6,7,11,35,623,0.0,0.0
2023,13,14,13201,114322,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Manuel Villaseca,Primario,Vigente en Operación Habitual,True,False,Presion arterial elevada,459,244,215,0,2,7,12,17,18,17,35,34,41,276,0,1,4,12,11,7,10,12,21,23,101,143,0,1,3,0,6,11,7,23,13,18,82,133,0.0,0.0
2023,13,14,13201,114322,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Manuel Villaseca,Primario,Vigente en Operación Habitual,True,False,Tabaquismo,1001,336,665,7,74,75,106,83,79,62,81,55,79,300,3,21,27,32,24,24,19,16,20,22,205,128,4,53,48,74,59,55,43,65,35,57,489,172,0.0,0.0
2023,13,14,13201,114323,,14,Servicio de Salud Metropolitano Sur Oriente,Delegado,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Madre Teresa de Calcuta Red de Salud UC CHRISTUS,Primario,Vigente en Operación Habitual,True,False,Colesterol elevado,89,22,67,1,8,7,10,12,12,12,15,5,6,1,0,1,3,4,4,3,1,2,1,2,21,1,1,7,4,6,8,9,11,13,4,4,66,0,0.0,0.0
2023,13,14,13201,114323,,14,Servicio de Salud Metropolitano Sur Oriente,Delegado,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Madre Teresa de Calcuta Red de Salud UC CHRISTUS,Primario,Vigente en Operación Habitual,True,False,Glicemia alterada,930,332,598,4,45,53,32,36,51,58,59,38,27,527,1,11,17,11,9,20,13,17,16,9,123,208,3,34,36,21,27,31,45,42,22,18,276,319,0.0,0.0
2023,13,14,13201,114323,,14,Servicio de Salud Metropolitano Sur Oriente,Delegado,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Madre Teresa de Calcuta Red de Salud UC CHRISTUS,Primario,Vigente en Operación Habitual,True,False,Presion arterial elevada,481,199,282,1,10,9,11,13,16,27,18,14,12,350,1,4,4,6,2,12,10,10,6,8,62,136,0,6,5,5,11,4,17,8,8,4,68,214,0.0,0.0
2023,13,14,13201,114323,,14,Servicio de Salud Metropolitano Sur Oriente,Delegado,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Madre Teresa de Calcuta Red de Salud UC CHRISTUS,Primario,Vigente en Operación Habitual,True,False,Tabaquismo,475,141,334,12,40,53,35,36,36,50,48,22,22,121,4,10,15,9,8,8,11,13,5,9,88,49,8,30,38,26,28,28,39,35,17,13,254,72,0.0,0.0
2023,13,14,13201,114326,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Karol Wojtyla,Primario,Vigente en Operación Habitual,True,False,Colesterol elevado,212,52,160,0,3,3,5,6,8,11,10,8,7,151,0,1,1,2,2,1,0,4,1,2,14,38,0,2,2,3,4,7,11,6,7,5,47,113,0.0,0.0
2023,13,14,13201,114326,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Karol Wojtyla,Primario,Vigente en Operación Habitual,True,False,Glicemia alterada,375,124,251,0,3,5,7,7,5,4,7,8,3,326,0,1,1,2,3,0,0,2,4,2,15,109,0,2,4,5,4,5,4,5,4,1,34,217,0.0,0.0
2023,13,14,13201,114326,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Karol Wojtyla,Primario,Vigente en Operación Habitual,True,False,Presion arterial elevada,165,76,89,0,4,1,5,6,5,8,7,3,6,120,0,0,1,1,3,2,3,4,2,4,20,56,0,4,0,4,3,3,5,3,1,2,25,64,0.0,0.0
2023,13,14,13201,114326,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Karol Wojtyla,Primario,Vigente en Operación Habitual,True,False,Tabaquismo,511,117,394,0,53,44,59,67,59,36,26,18,18,131,0,9,5,9,14,10,5,7,9,5,73,44,0,44,39,50,53,49,31,19,9,13,307,87,0.0,0.0
2023,13,14,13201,114329,,14,Servicio de Salud Metropolitano Sur Oriente,Delegado,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Alberto Hurtado Red de Salud UC CHRISTUS,Primario,Vigente en Operación Habitual,True,False,Colesterol elevado,76,23,53,2,6,2,10,13,9,8,11,9,6,0,0,2,2,5,3,1,3,3,3,1,23,0,2,4,0,5,10,8,5,8,6,5,51,0,0.0,0.0
2023,13,14,13201,114329,,14,Servicio de Salud Metropolitano Sur Oriente,Delegado,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Alberto Hurtado Red de Salud UC CHRISTUS,Primario,Vigente en Operación Habitual,True,False,Glicemia alterada,726,290,436,6,32,36,39,40,48,49,52,47,41,336,3,11,11,19,14,17,26,23,18,25,164,123,3,21,25,20,26,31,23,29,29,16,220,213,0.0,0.0
2023,13,14,13201,114329,,14,Servicio de Salud Metropolitano Sur Oriente,Delegado,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Alberto Hurtado Red de Salud UC CHRISTUS,Primario,Vigente en Operación Habitual,True,False,Presion arterial elevada,343,163,180,7,10,5,14,4,15,13,13,14,16,232,6,5,4,11,1,10,11,8,7,13,70,87,1,5,1,3,3,5,2,5,7,3,34,145,0.0,0.0
2023,13,14,13201,114329,,14,Servicio de Salud Metropolitano Sur Oriente,Delegado,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Alberto Hurtado Red de Salud UC CHRISTUS,Primario,Vigente en Operación Habitual,True,False,Tabaquismo,297,131,166,24,20,17,18,22,18,25,21,28,14,90,8,13,8,6,8,7,16,9,17,8,92,31,16,7,9,12,14,11,9,12,11,6,91,59,0.0,0.0
2023,13,14,13201,114332,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Laurita Vicuña,Primario,Vigente en Operación Habitual,True,False,Colesterol elevado,305,83,222,0,4,1,3,3,8,14,9,6,4,253,0,2,0,2,1,1,4,1,1,2,14,69,0,2,1,1,2,7,10,8,5,2,38,184,0.0,0.0
2023,13,14,13201,114332,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Laurita Vicuña,Primario,Vigente en Operación Habitual,True,False,Glicemia alterada,489,187,302,0,1,0,5,1,6,6,10,4,6,450,0,1,0,2,0,0,2,2,1,3,11,176,0,0,0,3,1,6,4,8,3,3,28,274,0.0,0.0
2023,13,14,13201,114332,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Laurita Vicuña,Primario,Vigente en Operación Habitual,True,False,Presion arterial elevada,223,107,116,0,3,1,8,4,10,10,9,17,5,156,0,2,0,6,3,4,3,2,8,1,29,78,0,1,1,2,1,6,7,7,9,4,38,78,0.0,0.0
2023,13,14,13201,114332,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Laurita Vicuña,Primario,Vigente en Operación Habitual,True,False,Tabaquismo,555,194,361,2,44,58,51,58,51,41,36,25,35,154,0,21,23,18,19,14,9,9,4,13,130,64,2,23,35,33,39,37,32,27,21,22,269,90,0.0,0.0
2023,13,14,13201,200282,,14,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud,13201,Puente Alto,Centro de Referencia de Salud (CRS),Centro de Referencia de Salud Hospital Provincia Cordillera,Secundario,Vigente en Operación Habitual,False,False,Colesterol elevado,9,1,8,0,0,1,3,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,3,1,0,0,0,0,8,0,0.0,0.0
2023,13,14,13201,200282,,14,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud,13201,Puente Alto,Centro de Referencia de Salud (CRS),Centro de Referencia de Salud Hospital Provincia Cordillera,Secundario,Vigente en Operación Habitual,False,False,Glicemia alterada,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
2023,13,14,13201,200282,,14,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud,13201,Puente Alto,Centro de Referencia de Salud (CRS),Centro de Referencia de Salud Hospital Provincia Cordillera,Secundario,Vigente en Operación Habitual,False,False,Presion arterial elevada,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0
2023,13,14,13201,200282,,14,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud,13201,Puente Alto,Centro de Referencia de Salud (CRS),Centro de Referencia de Salud Hospital Provincia Cordillera,Secundario,Vigente en Operación Habitual,False,False,Tabaquismo,10,1,9,0,1,4,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,4,3,0,0,0,0,1,0,9,0,0.0,0.0
2023,13,14,13202,114310,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. José Manuel Balmaceda,Primario,Vigente en Operación Habitual,True,False,Colesterol elevado,51,10,41,0,6,6,4,6,1,7,9,9,3,0,0,3,0,2,1,0,1,0,2,1,10,0,0,3,6,2,5,1,6,9,7,2,41,0,0.0,0.0
2023,13,14,13202,114310,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. José Manuel Balmaceda,Primario,Vigente en Operación Habitual,True,False,Glicemia alterada,387,151,236,3,51,45,61,46,50,40,37,30,22,2,2,20,17,31,17,16,13,11,10,13,148,1,1,31,28,30,29,34,27,26,20,9,234,1,0.0,0.0
2023,13,14,13202,114310,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. José Manuel Balmaceda,Primario,Vigente en Operación Habitual,True,False,Presion arterial elevada,343,154,189,2,5,6,12,11,9,10,13,12,6,257,2,2,3,8,7,4,4,4,5,4,41,111,0,3,3,4,4,5,6,9,7,2,43,146,0.0,0.0
2023,13,14,13202,114310,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. José Manuel Balmaceda,Primario,Vigente en Operación Habitual,True,False,Tabaquismo,301,139,162,1,30,23,34,30,27,27,17,16,8,88,0,13,16,16,13,13,7,4,5,5,92,47,1,17,7,18,17,14,20,13,11,3,120,41,0.0,0.0
2023,13,14,13202,114333,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Consultorio General Rural (CGR),Centro de Salud Rural El Principal,Primario,Vigente en Operación Habitual,True,False,Colesterol elevado,89,33,56,0,5,9,14,7,4,10,12,13,9,6,0,0,3,6,3,1,5,3,6,4,31,2,0,5,6,8,4,3,5,9,7,5,52,4,0.0,0.0
2023,13,14,13202,114333,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Consultorio General Rural (CGR),Centro de Salud Rural El Principal,Primario,Vigente en Operación Habitual,True,False,Glicemia alterada,341,129,212,1,46,48,47,52,37,35,30,19,12,14,1,16,17,14,14,18,17,8,13,6,123,5,0,30,31,33,38,19,18,22,6,6,203,9,0.0,0.0
2023,13,14,13202,114333,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Consultorio General Rural (CGR),Centro de Salud Rural El Principal,Primario,Vigente en Operación Habitual,True,False,Presion arterial elevada,253,124,129,0,8,6,13,14,11,24,12,8,12,145,0,4,5,7,4,6,15,5,4,8,58,66,0,4,1,6,10,5,9,7,4,4,50,79,0.0,0.0
2023,13,14,13202,114333,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Consultorio General Rural (CGR),Centro de Salud Rural El Principal,Primario,Vigente en Operación Habitual,True,False,Tabaquismo,259,103,156,0,33,33,35,35,25,22,16,13,12,35,0,6,15,11,8,13,12,5,9,6,85,18,0,27,18,24,27,12,10,11,4,6,139,17,0.0,0.0
2023,13,14,13202,114401,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Posta de Salud Rural (PSR),Posta de Salud Rural Puntilla,Primario,Vigente en Operación Habitual,True,False,Colesterol elevado,10,4,6,0,0,0,1,1,3,2,0,0,1,2,0,0,0,0,0,2,0,0,0,1,3,1,0,0,0,1,1,1,2,0,0,0,5,1,0.0,0.0
2023,13,14,13202,114401,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Posta de Salud Rural (PSR),Posta de Salud Rural Puntilla,Primario,Vigente en Operación Habitual,True,False,Glicemia alterada,83,36,47,2,9,6,12,15,9,11,3,5,3,8,1,4,0,2,4,6,5,1,4,2,28,7,1,5,6,10,11,3,6,2,1,1,45,1,0.0,0.0
2023,13,14,13202,114401,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Posta de Salud Rural (PSR),Posta de Salud Rural Puntilla,Primario,Vigente en Operación Habitual,True,False,Presion arterial elevada,57,34,23,0,0,0,4,2,2,2,1,2,1,43,0,0,0,2,1,2,1,0,2,1,9,25,0,0,0,2,1,0,1,1,0,0,5,18,0.0,0.0
2023,13,14,13202,114401,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Posta de Salud Rural (PSR),Posta de Salud Rural Puntilla,Primario,Vigente en Operación Habitual,True,False,Tabaquismo,41,19,22,1,1,2,3,9,5,6,1,2,2,9,1,1,0,2,2,2,4,0,1,2,14,4,0,0,2,1,7,3,2,1,1,0,17,5,0.0,0.0
2023,13,14,13202,114403,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Posta de Salud Rural (PSR),Posta de Salud Rural Santa Rita,Primario,Vigente en Operación Habitual,True,False,Glicemia alterada,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,13,14,13202,114403,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Posta de Salud Rural (PSR),Posta de Salud Rural Santa Rita,Primario,Vigente en Operación Habitual,True,False,Presion arterial elevada,9,2,7,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0
2023,13,14,13202,114403,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Posta de Salud Rural (PSR),Posta de Salud Rural Santa Rita,Primario,Vigente en Operación Habitual,True,False,Tabaquismo,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0
2023,13,14,13202,114406,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Posta de Salud Rural (PSR),Posta de Salud Rural San Vicente,Primario,Vigente en Operación Habitual,True,False,Colesterol elevado,3,1,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0.0,0.0
2023,13,14,13202,114406,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Posta de Salud Rural (PSR),Posta de Salud Rural San Vicente,Primario,Vigente en Operación Habitual,True,False,Glicemia alterada,24,11,13,1,2,1,6,0,7,2,2,0,3,0,0,0,0,5,0,4,0,1,0,1,11,0,1,2,1,1,0,3,2,1,0,2,12,0,0.0,0.0
2023,13,14,13202,114406,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Posta de Salud Rural (PSR),Posta de Salud Rural San Vicente,Primario,Vigente en Operación Habitual,True,False,Presion arterial elevada,13,3,10,0,0,0,1,0,1,0,0,0,1,10,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,1,9,0.0,0.0
2023,13,14,13202,114406,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Posta de Salud Rural (PSR),Posta de Salud Rural San Vicente,Primario,Vigente en Operación Habitual,True,False,Tabaquismo,19,11,8,1,2,0,3,0,4,1,0,0,1,7,0,0,0,2,0,4,0,0,0,0,6,5,1,2,0,1,0,0,1,0,0,1,5,2,0.0,0.0
2023,13,14,13203,114102,,14,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud,13203,San José de Maipo,Hospital,Hospital San José de Maipo,Terciario,Vigente en Operación Habitual,False,False,Colesterol elevado,70,16,54,0,1,3,9,12,5,6,14,7,4,9,0,0,1,0,3,1,2,5,3,1,16,0,0,1,2,9,9,4,4,9,4,3,45,9,0.0,0.0
2023,13,14,13203,114102,,14,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud,13203,San José de Maipo,Hospital,Hospital San José de Maipo,Terciario,Vigente en Operación Habitual,False,False,Glicemia alterada,84,32,52,1,1,3,3,4,2,3,5,8,1,53,0,0,0,0,1,0,0,1,4,0,6,26,1,1,3,3,3,2,3,4,4,1,24,27,0.0,0.0
2023,13,14,13203,114102,,14,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud,13203,San José de Maipo,Hospital,Hospital San José de Maipo,Terciario,Vigente en Operación Habitual,False,False,Presion arterial elevada,39,16,23,0,2,1,2,2,2,2,3,3,2,20,0,1,0,0,1,1,1,2,3,1,10,6,0,1,1,2,1,1,1,1,0,1,9,14,0.0,0.0
2023,13,14,13203,114102,,14,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud,13203,San José de Maipo,Hospital,Hospital San José de Maipo,Terciario,Vigente en Operación Habitual,False,False,Tabaquismo,72,12,60,0,4,6,13,10,9,4,5,7,3,11,0,1,0,0,1,0,0,2,2,1,7,5,0,3,6,13,9,9,4,3,5,2,54,6,0.0,0.0
2023,13,14,13203,114407,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13203,San José de Maipo,Posta de Salud Rural (PSR),Posta de Salud Rural Las Vertientes,Primario,Vigente en Operación Habitual,True,False,Colesterol elevado,19,3,16,0,1,0,2,3,4,2,2,0,0,5,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,2,3,2,2,2,0,0,12,4,0.0,0.0
2023,13,14,13203,114407,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13203,San José de Maipo,Posta de Salud Rural (PSR),Posta de Salud Rural Las Vertientes,Primario,Vigente en Operación Habitual,True,False,Glicemia alterada,5,0,5,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,4,1,0.0,0.0
2023,13,14,13203,114407,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13203,San José de Maipo,Posta de Salud Rural (PSR),Posta de Salud Rural Las Vertientes,Primario,Vigente en Operación Habitual,True,False,Presion arterial elevada,8,3,5,0,0,0,1,0,0,1,1,0,0,5,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,4,0.0,0.0
2023,13,14,13203,114407,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13203,San José de Maipo,Posta de Salud Rural (PSR),Posta de Salud Rural Las Vertientes,Primario,Vigente en Operación Habitual,True,False,Tabaquismo,21,12,9,0,1,5,2,4,2,3,0,0,0,4,0,0,3,0,2,2,2,0,0,0,9,3,0,1,2,2,2,0,1,0,0,0,8,1,0.0,0.0
2023,13,14,13203,114410,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13203,San José de Maipo,Posta de Salud Rural (PSR),Posta de Salud Rural San Gabriel,Primario,Vigente en Operación Habitual,True,False,Colesterol elevado,4,0,4,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,0,0.0,0.0
2023,13,14,13203,114410,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13203,San José de Maipo,Posta de Salud Rural (PSR),Posta de Salud Rural San Gabriel,Primario,Vigente en Operación Habitual,True,False,Glicemia alterada,2,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0.0,0.0
2023,13,14,13203,114410,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13203,San José de Maipo,Posta de Salud Rural (PSR),Posta de Salud Rural San Gabriel,Primario,Vigente en Operación Habitual,True,False,Presion arterial elevada,7,1,6,3,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,3,0.0,0.0
2023,13,14,13203,114410,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13203,San José de Maipo,Posta de Salud Rural (PSR),Posta de Salud Rural San Gabriel,Primario,Vigente en Operación Habitual,True,False,Tabaquismo,6,0,6,2,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,1,0,4,0,0.0,0.0
2024,13,9,13104,109302,,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lucas Sierra,Primario,Vigente en Operación Habitual,True,False,Colesterol elevado,109,34,75,0,2,5,3,7,8,9,9,8,10,48,0,1,0,2,2,5,7,3,0,1,21,13,0,1,5,1,5,3,2,6,8,9,40,35,0.0,0.0
2024,13,9,13104,109302,,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lucas Sierra,Primario,Vigente en Operación Habitual,True,False,Glicemia alterada,206,108,98,0,0,4,4,8,11,16,19,8,13,123,0,0,0,4,4,7,12,14,3,3,47,61,0,0,4,0,4,4,4,5,5,10,36,62,0.0,0.0
2024,13,9,13104,109302,,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lucas Sierra,Primario,Vigente en Operación Habitual,True,False,Presion arterial elevada,828,367,461,0,7,11,13,20,28,35,40,42,35,597,0,3,5,8,10,16,15,26,18,19,120,247,0,4,6,5,10,12,20,14,24,16,111,350,0.0,0.0
2024,13,9,13104,109302,,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lucas Sierra,Primario,Vigente en Operación Habitual,True,False,Tabaquismo,660,265,395,2,32,54,48,44,54,40,47,46,43,250,1,13,17,18,17,24,14,22,14,15,154,110,1,19,37,30,27,30,26,25,32,28,254,140,0.0,0.0
2024,13,9,13104,109308,,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Alberto Bachelet Martínez,Primario,Vigente en Operación Habitual,True,False,Colesterol elevado,983,417,566,0,34,52,78,99,123,114,103,111,117,152,0,14,20,32,41,58,48,45,51,71,380,37,0,20,32,46,58,65,66,58,60,46,451,115,0.0,0.0
2024,13,9,13104,109308,,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Alberto Bachelet Martínez,Primario,Vigente en Operación Habitual,True,False,Glicemia alterada,1071,559,512,0,40,65,71,89,80,96,92,113,149,276,0,12,31,37,44,46,51,52,73,112,458,101,0,28,34,34,45,34,45,40,40,37,337,175,0.0,0.0
