Ano,nivel_geografico_x,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,IdEstablecimiento,establecimiento_master,tipo_establecimiento_master,dependencia_master,total_15_mas_numerador,15_19_numerador,20_24_numerador,25_29_numerador,30_34_numerador,35_39_numerador,40_44_numerador,45_49_numerador,50_54_numerador,55_59_numerador,60_64_numerador,65_mas_numerador,nivel_geografico_y,nivel_geografico,sexo,15_19_denominador,15_19_cobertura_pct,20_24_denominador,20_24_cobertura_pct,25_29_denominador,25_29_cobertura_pct,30_34_denominador,30_34_cobertura_pct,35_39_denominador,35_39_cobertura_pct,40_44_denominador,40_44_cobertura_pct,45_49_denominador,45_49_cobertura_pct,50_54_denominador,50_54_cobertura_pct,55_59_denominador,55_59_cobertura_pct,60_64_denominador,60_64_cobertura_pct,65_mas_denominador,65_mas_cobertura_pct,total_15_mas_denominador,total_15_mas_cobertura_pct
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,201091,Centro de Salud Familiar Marta Ugarte Román,Centro de Salud Familiar (CESFAM),Municipal,5977.0,3107.0,0.0,193.0,254.0,267.0,241.0,227.0,188.0,139.0,144.0,1217.0,establecimiento,establecimiento,Mujer,203.0,1530.5418719211823,277.0,0.0,306.0,63.0718954248366,391.0,64.9616368286445,323.0,82.6625386996904,279.0,86.37992831541219,210.0,108.09523809523809,245.0,76.73469387755102,329.0,42.24924012158054,420.0,34.285714285714285,918.0,132.57080610021788,3901.0,153.21712381440656
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109301,Centro de Salud Familiar Recoleta,Centro de Salud Familiar (CESFAM),Municipal,6503.0,3500.0,6.0,186.0,313.0,300.0,321.0,248.0,221.0,184.0,117.0,1107.0,establecimiento,establecimiento,Mujer,1071.0,326.797385620915,1417.0,0.4234297812279464,1937.0,9.602478058853897,2042.0,15.328109696376103,1888.0,15.889830508474576,1716.0,18.706293706293707,1548.0,16.020671834625322,1313.0,16.831683168316832,1246.0,14.767255216693421,1121.0,10.437109723461194,3133.0,35.33354612192787,18432.0,35.28103298611111
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109303,Centro de Salud Familiar Quinta Bella,Centro de Salud Familiar (CESFAM),Municipal,4971.0,2683.0,24.0,205.0,200.0,232.0,214.0,199.0,161.0,126.0,92.0,835.0,establecimiento,establecimiento,Mujer,840.0,319.4047619047619,1071.0,2.2408963585434174,1338.0,15.321375186846039,1464.0,13.661202185792352,1263.0,18.368962787015043,1034.0,20.6963249516441,932.0,21.351931330472105,853.0,18.874560375146544,861.0,14.634146341463413,864.0,10.648148148148149,2489.0,33.54760948171956,13009.0,38.21200707202706
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109304,Centro de Salud Familiar Valdivieso,Centro de Salud Familiar (CESFAM),Municipal,1602.0,864.0,0.0,64.0,88.0,85.0,54.0,55.0,42.0,33.0,27.0,290.0,establecimiento,establecimiento,Mujer,324.0,266.66666666666663,306.0,0.0,415.0,15.421686746987953,447.0,19.686800894854585,353.0,24.07932011331445,325.0,16.615384615384617,351.0,15.669515669515668,296.0,14.18918918918919,352.0,9.375,337.0,8.011869436201781,980.0,29.591836734693878,4486.0,35.71110120374498
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109307,Centro de Salud Familiar Dr. Juan Petrinovic (Ex Scroggie),Centro de Salud Familiar (CESFAM),Municipal,3714.0,2035.0,14.0,127.0,125.0,101.0,139.0,119.0,116.0,99.0,103.0,736.0,establecimiento,establecimiento,Mujer,658.0,309.2705167173252,798.0,1.7543859649122806,955.0,13.298429319371726,918.0,13.616557734204793,751.0,13.448735019973368,782.0,17.774936061381077,779.0,15.275994865211809,814.0,14.250614250614252,952.0,10.399159663865547,763.0,13.499344692005241,2175.0,33.839080459770116,10345.0,35.901401643305945
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109390,Centro de Salud Familiar Cristo Vive (ONG),Centro de Salud Familiar (CESFAM),Otra Institución,5362.0,2884.0,1.0,225.0,218.0,211.0,147.0,145.0,119.0,167.0,112.0,1133.0,establecimiento,establecimiento,Mujer,816.0,353.4313725490196,947.0,0.10559662090813093,1071.0,21.008403361344538,1007.0,21.648460774577956,824.0,25.606796116504853,799.0,18.39799749687109,805.0,18.012422360248447,863.0,13.789107763615297,747.0,22.356091030789827,700.0,16.0,2553.0,44.37916177046612,11132.0,48.167445203018325
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109310,Centro de Salud Familiar Colina,Centro de Salud Familiar (CESFAM),Municipal,9395.0,4788.0,9.0,389.0,560.0,560.0,531.0,500.0,401.0,343.0,247.0,1067.0,establecimiento,establecimiento,Mujer,1890.0,253.33333333333331,2003.0,0.44932601098352476,2269.0,17.144116350815334,2359.0,23.738872403560833,2036.0,27.5049115913556,1889.0,28.11011116993118,1678.0,29.797377830750893,1678.0,23.897497020262218,1549.0,22.143318269851516,1372.0,18.002915451895042,3068.0,34.77835723598435,21791.0,43.11412968656785
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109316,Centro de Salud Familiar Esmeralda,Centro de Salud Familiar (CESFAM),Municipal,10188.0,5203.0,109.0,485.0,525.0,630.0,539.0,479.0,446.0,364.0,249.0,1159.0,establecimiento,establecimiento,Mujer,1906.0,272.98006295907663,2112.0,5.160984848484849,2272.0,21.346830985915492,2296.0,22.865853658536587,1885.0,33.42175066312997,1853.0,29.087965461413923,1834.0,26.11777535441658,1779.0,25.07026419336706,1562.0,23.30345710627401,1203.0,20.698254364089774,2185.0,53.04347826086957,20887.0,48.776751089194235
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109416,Posta de Salud Rural Colorado,Posta de Salud Rural (PSR),Municipal,256.0,135.0,5.0,9.0,20.0,14.0,7.0,11.0,8.0,6.0,2.0,39.0,establecimiento,establecimiento,Mujer,0.0,,0.0,,1.0,900.0,2.0,1000.0,0.0,,0.0,,1.0,1100.0,1.0,800.0,1.0,600.0,0.0,,0.0,,6.0,4266.666666666666
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109417,Posta de Salud Rural Los Ingleses,Posta de Salud Rural (PSR),Municipal,250.0,132.0,0.0,5.0,13.0,12.0,16.0,8.0,5.0,9.0,2.0,48.0,establecimiento,establecimiento,Mujer,1.0,13200.0,1.0,0.0,5.0,100.0,5.0,260.0,4.0,300.0,3.0,533.3333333333333,3.0,266.66666666666663,2.0,250.0,1.0,900.0,2.0,100.0,4.0,1200.0,31.0,806.4516129032259
