Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,categoria_estado_nutricional,15_24_numerador,25_34_numerador,35_44_numerador,45_54_numerador,55_64_numerador,65_mas_numerador,total_15_mas_numerador,sexo,15_24,15_24_distribucion_pct,25_34,25_34_distribucion_pct,35_44,35_44_distribucion_pct,45_54,45_54_distribucion_pct,55_64,55_64_distribucion_pct,65_mas,65_mas_distribucion_pct,total_15_mas,total_15_mas_distribucion_pct
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,Bajo peso,0,0,0,0,0,0,2149,Hombre,0,,0,,0,,0,,0,,0,,59,2.7454630060493255
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,Normal,0,0,0,0,0,0,2149,Hombre,0,,0,,0,,0,,0,,0,,706,32.85248953001396
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,Obesidad,0,0,0,0,0,0,2149,Hombre,0,,0,,0,,0,,0,,0,,592,27.5476966030712
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,Sobrepeso,0,0,0,0,0,0,2149,Hombre,0,,0,,0,,0,,0,,0,,792,36.85435086086552
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Bajo peso,0,0,0,0,0,0,1252,Hombre,0,,0,,0,,0,,0,,0,,58,4.63258785942492
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Normal,0,0,0,0,0,0,1252,Hombre,0,,0,,0,,0,,0,,0,,384,30.670926517571885
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Obesidad,0,0,0,0,0,0,1252,Hombre,0,,0,,0,,0,,0,,0,,329,26.277955271565496
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Sobrepeso,0,0,0,0,0,0,1252,Hombre,0,,0,,0,,0,,0,,0,,481,38.4185303514377
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13603,Isla de Maipo,Bajo peso,0,0,0,0,0,0,1319,Hombre,0,,0,,0,,0,,0,,0,,68,5.155420773313116
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13603,Isla de Maipo,Normal,0,0,0,0,0,0,1319,Hombre,0,,0,,0,,0,,0,,0,,377,28.582259287338896
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13603,Isla de Maipo,Obesidad,0,0,0,0,0,0,1319,Hombre,0,,0,,0,,0,,0,,0,,390,29.567854435178166
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13603,Isla de Maipo,Sobrepeso,0,0,0,0,0,0,1319,Hombre,0,,0,,0,,0,,0,,0,,484,36.69446550416983
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13604,Padre Hurtado,Bajo peso,0,0,0,0,0,0,2029,Hombre,0,,0,,0,,0,,0,,0,,104,5.125677673730902
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13604,Padre Hurtado,Normal,0,0,0,0,0,0,2029,Hombre,0,,0,,0,,0,,0,,0,,614,30.26121241991129
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13604,Padre Hurtado,Obesidad,0,0,0,0,0,0,2029,Hombre,0,,0,,0,,0,,0,,0,,586,28.88122227698374
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13604,Padre Hurtado,Sobrepeso,0,0,0,0,0,0,2029,Hombre,0,,0,,0,,0,,0,,0,,725,35.73188762937408
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,Bajo peso,0,0,0,0,0,0,3218,Hombre,0,,0,,0,,0,,0,,0,,187,5.811062771908017
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,Normal,0,0,0,0,0,0,3218,Hombre,0,,0,,0,,0,,0,,0,,985,30.60907395898073
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,Obesidad,0,0,0,0,0,0,3218,Hombre,0,,0,,0,,0,,0,,0,,845,26.258545680546924
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,Sobrepeso,0,0,0,0,0,0,3218,Hombre,0,,0,,0,,0,,0,,0,,1201,37.32131758856433
2023,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Bajo peso,0,0,0,0,0,0,9315,Hombre,0,,0,,0,,0,,0,,0,,544,5.840042941492217
2023,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Normal,0,0,0,0,0,0,9315,Hombre,0,,0,,0,,0,,0,,0,,3356,36.02791196994096
2023,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Obesidad,0,0,0,0,0,0,9315,Hombre,0,,0,,0,,0,,0,,0,,2126,22.823403113258188
