Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,IdEstablecimiento,establecimiento_master,tipo_establecimiento_master,dependencia_master,factor_riesgo,15_19_numerador,20_24_numerador,25_29_numerador,30_34_numerador,35_39_numerador,40_44_numerador,45_49_numerador,50_54_numerador,55_59_numerador,60_64_numerador,65_mas_numerador,total_15_mas_numerador,sexo,15_19,15_19_prevalencia_pct,20_24,20_24_prevalencia_pct,25_29,25_29_prevalencia_pct,30_34,30_34_prevalencia_pct,35_39,35_39_prevalencia_pct,40_44,40_44_prevalencia_pct,45_49,45_49_prevalencia_pct,50_54,50_54_prevalencia_pct,55_59,55_59_prevalencia_pct,60_64,60_64_prevalencia_pct,65_mas,65_mas_prevalencia_pct,total_15_mas,total_15_mas_prevalencia_pct
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13604,Padre Hurtado,110366,Centro de Salud Familiar Juan Pablo II ( Padre Hurtado),Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,8709.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,613,7.038695602250546
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13604,Padre Hurtado,110366,Centro de Salud Familiar Juan Pablo II ( Padre Hurtado),Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,8709.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1411,16.201630497186816
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13604,Padre Hurtado,110366,Centro de Salud Familiar Juan Pablo II ( Padre Hurtado),Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,8709.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1823,20.93236881387071
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,110308,Centro de Salud Familiar Peñaflor,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,5891.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2127,36.1059242912918
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,110308,Centro de Salud Familiar Peñaflor,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,5891.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2702,45.866576133084365
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,110308,Centro de Salud Familiar Peñaflor,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,5891.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1184,20.098455270751995
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,110308,Centro de Salud Familiar Peñaflor,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,5891.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1286,21.829910032252588
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,110369,Centro de Salud Familiar Dr. Fernando Monckeberg,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,5850.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,715,12.222222222222221
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,110369,Centro de Salud Familiar Dr. Fernando Monckeberg,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,5850.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,836,14.290598290598291
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,110369,Centro de Salud Familiar Dr. Fernando Monckeberg,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,5850.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,926,15.82905982905983
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,110369,Centro de Salud Familiar Dr. Fernando Monckeberg,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,5850.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1345,22.99145299145299
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111300,Centro de Salud Familiar N° 1 Dr. Ramón Corbalán Melgarejo,Centro de Salud Familiar (CESFAM),Servicio de Salud,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,3446.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,352,10.214741729541498
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111300,Centro de Salud Familiar N° 1 Dr. Ramón Corbalán Melgarejo,Centro de Salud Familiar (CESFAM),Servicio de Salud,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,3446.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,691,20.052234474753337
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111300,Centro de Salud Familiar N° 1 Dr. Ramón Corbalán Melgarejo,Centro de Salud Familiar (CESFAM),Servicio de Salud,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,3446.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,658,19.09460243760882
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111300,Centro de Salud Familiar N° 1 Dr. Ramón Corbalán Melgarejo,Centro de Salud Familiar (CESFAM),Servicio de Salud,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,3446.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,461,13.377829367382471
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111301,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Servicio de Salud,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,2906.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,303,10.426703372333105
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111301,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Servicio de Salud,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,2906.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,407,14.005505849965589
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111301,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Servicio de Salud,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,2906.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,767,26.39366827253957
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111301,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Servicio de Salud,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,2906.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,472,16.24225739848589
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111370,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,7806.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1007,12.900333077120163
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111370,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,7806.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1053,13.489623366641046
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111370,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,7806.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,497,6.366897258519087
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111370,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,7806.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1266,16.218293620292084
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111372,Centro de Salud Familiar Arauco,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,3561.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,538,15.108115697837688
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111372,Centro de Salud Familiar Arauco,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,3561.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,493,13.844425723111486
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111372,Centro de Salud Familiar Arauco,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,3561.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,236,6.627351867452963
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111372,Centro de Salud Familiar Arauco,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,3561.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,782,21.960123560797527
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111376,Centro de Salud Familiar Matta Sur,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,5923.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,873,14.739152456525408
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111376,Centro de Salud Familiar Matta Sur,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,5923.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,909,15.346952557825427
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111376,Centro de Salud Familiar Matta Sur,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,5923.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,275,4.64291744048624
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111376,Centro de Salud Familiar Matta Sur,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,5923.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1003,16.93398615566436
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111381,Centro de Salud Familiar Ignacio Domeyko,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,11118.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2346,21.100917431192663
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111381,Centro de Salud Familiar Ignacio Domeyko,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,11118.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2336,21.010973196618096
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111381,Centro de Salud Familiar Ignacio Domeyko,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,11118.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,897,8.06799784133837
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111381,Centro de Salud Familiar Ignacio Domeyko,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,11118.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1350,12.142471667566108
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,111305,Centro de Salud Familiar Dr. Norman Voulliéme,Centro de Salud Familiar (CESFAM),Servicio de Salud,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,3720.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,317,8.521505376344086
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,111305,Centro de Salud Familiar Dr. Norman Voulliéme,Centro de Salud Familiar (CESFAM),Servicio de Salud,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,3720.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1106,29.731182795698924
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,111305,Centro de Salud Familiar Dr. Norman Voulliéme,Centro de Salud Familiar (CESFAM),Servicio de Salud,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,3720.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,915,24.596774193548388
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,111305,Centro de Salud Familiar Dr. Norman Voulliéme,Centro de Salud Familiar (CESFAM),Servicio de Salud,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,3720.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,656,17.634408602150536
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,111307,Centro de Salud Familiar Enfermera Sofía Pincheira,Centro de Salud Familiar (CESFAM),Servicio de Salud,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,3192.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,656,20.551378446115287
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,111307,Centro de Salud Familiar Enfermera Sofía Pincheira,Centro de Salud Familiar (CESFAM),Servicio de Salud,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,3192.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1067,33.42731829573935
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,111307,Centro de Salud Familiar Enfermera Sofía Pincheira,Centro de Salud Familiar (CESFAM),Servicio de Salud,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,3192.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,546,17.105263157894736
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,111307,Centro de Salud Familiar Enfermera Sofía Pincheira,Centro de Salud Familiar (CESFAM),Servicio de Salud,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,3192.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,550,17.23057644110276
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,200346,Centro Comunitario de Salud Familiar Buzeta,Centro Comunitario de Salud Familiar (CECOSF),Servicio de Salud,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,324.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,35,10.802469135802468
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,200346,Centro Comunitario de Salud Familiar Buzeta,Centro Comunitario de Salud Familiar (CECOSF),Servicio de Salud,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,324.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,69,21.296296296296298
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,200346,Centro Comunitario de Salud Familiar Buzeta,Centro Comunitario de Salud Familiar (CECOSF),Servicio de Salud,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,324.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,48,14.814814814814813
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,200346,Centro Comunitario de Salud Familiar Buzeta,Centro Comunitario de Salud Familiar (CECOSF),Servicio de Salud,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,324.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,76,23.456790123456788
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111302,Centro de Salud Familiar Padre Vicente Irarrázabal,Centro de Salud Familiar (CESFAM),Servicio de Salud,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,2727.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,620,22.735606894022737
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111302,Centro de Salud Familiar Padre Vicente Irarrázabal,Centro de Salud Familiar (CESFAM),Servicio de Salud,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,2727.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1120,41.07077374404107
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111302,Centro de Salud Familiar Padre Vicente Irarrázabal,Centro de Salud Familiar (CESFAM),Servicio de Salud,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,2727.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,455,16.685001833516687
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111302,Centro de Salud Familiar Padre Vicente Irarrázabal,Centro de Salud Familiar (CESFAM),Servicio de Salud,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,2727.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,568,20.828749541620827
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111306,Centro de Salud Familiar San José de Chuchunco,Centro de Salud Familiar (CESFAM),Servicio de Salud,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,5277.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1159,21.963236687511845
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111306,Centro de Salud Familiar San José de Chuchunco,Centro de Salud Familiar (CESFAM),Servicio de Salud,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,5277.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3358,63.6346408944476
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111306,Centro de Salud Familiar San José de Chuchunco,Centro de Salud Familiar (CESFAM),Servicio de Salud,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,5277.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1060,20.0871707409513
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111306,Centro de Salud Familiar San José de Chuchunco,Centro de Salud Familiar (CESFAM),Servicio de Salud,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,5277.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1206,22.853894258101192
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111310,Centro de Salud Familiar Las Mercedes,Centro de Salud Familiar (CESFAM),Servicio de Salud,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,3661.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4,0.10925976509150505
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111310,Centro de Salud Familiar Las Mercedes,Centro de Salud Familiar (CESFAM),Servicio de Salud,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,3661.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,662,18.082491122644086
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111310,Centro de Salud Familiar Las Mercedes,Centro de Salud Familiar (CESFAM),Servicio de Salud,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,3661.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,580,15.842665938268233
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111781,Centro Comunitario de Salud Familiar Villa Francia,Centro Comunitario de Salud Familiar (CECOSF),Servicio de Salud,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,1118.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,209,18.694096601073344
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111781,Centro Comunitario de Salud Familiar Villa Francia,Centro Comunitario de Salud Familiar (CECOSF),Servicio de Salud,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,1118.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,519,46.422182468694096
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111781,Centro Comunitario de Salud Familiar Villa Francia,Centro Comunitario de Salud Familiar (CECOSF),Servicio de Salud,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,1118.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,264,23.613595706618963
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111781,Centro Comunitario de Salud Familiar Villa Francia,Centro Comunitario de Salud Familiar (CECOSF),Servicio de Salud,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,1118.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,275,24.597495527728086
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13119,Maipú,111304,Centro de Salud Familiar Maipú,Centro de Salud Familiar (CESFAM),Servicio de Salud,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,6841.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1106,16.167227013594506
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13119,Maipú,111304,Centro de Salud Familiar Maipú,Centro de Salud Familiar (CESFAM),Servicio de Salud,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,6841.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2801,40.944306387954974
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13119,Maipú,111304,Centro de Salud Familiar Maipú,Centro de Salud Familiar (CESFAM),Servicio de Salud,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,6841.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1434,20.961847683087267
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13119,Maipú,111304,Centro de Salud Familiar Maipú,Centro de Salud Familiar (CESFAM),Servicio de Salud,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,6841.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1297,18.959216488817425
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13119,Maipú,111308,Centro de Salud Familiar Dr. José Eduardo Ahués Salame,Centro de Salud Familiar (CESFAM),Servicio de Salud,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,5734.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,239,4.168119986048134
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13119,Maipú,111308,Centro de Salud Familiar Dr. José Eduardo Ahués Salame,Centro de Salud Familiar (CESFAM),Servicio de Salud,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,5734.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1051,18.329264039065222
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13119,Maipú,111308,Centro de Salud Familiar Dr. José Eduardo Ahués Salame,Centro de Salud Familiar (CESFAM),Servicio de Salud,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,5734.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,606,10.568538542029996
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13119,Maipú,111308,Centro de Salud Familiar Dr. José Eduardo Ahués Salame,Centro de Salud Familiar (CESFAM),Servicio de Salud,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,5734.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1342,23.404255319148938
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13119,Maipú,111309,Centro de Salud Familiar Dra. Ana María Juricic,Centro de Salud Familiar (CESFAM),Servicio de Salud,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,6959.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1543,22.17272596637448
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13119,Maipú,111309,Centro de Salud Familiar Dra. Ana María Juricic,Centro de Salud Familiar (CESFAM),Servicio de Salud,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,6959.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2680,38.51128035637304
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13119,Maipú,111309,Centro de Salud Familiar Dra. Ana María Juricic,Centro de Salud Familiar (CESFAM),Servicio de Salud,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,6959.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1099,15.792498922258947
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13119,Maipú,111309,Centro de Salud Familiar Dra. Ana María Juricic,Centro de Salud Familiar (CESFAM),Servicio de Salud,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,6959.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1987,28.55295301049001
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13119,Maipú,111378,Centro de Salud Familiar Dr. Iván Insunza,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,5827.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,223,3.8270121846576286
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13119,Maipú,111378,Centro de Salud Familiar Dr. Iván Insunza,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,5827.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,680,11.669812939763172
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13119,Maipú,111378,Centro de Salud Familiar Dr. Iván Insunza,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,5827.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,405,6.950403295006007
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13119,Maipú,111378,Centro de Salud Familiar Dr. Iván Insunza,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,5827.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,514,8.821005663291574
