Ano,IdRegion,IdServicio,IdComuna,IdEstablecimiento,codigo_madre_master,IdServicio_master,servicio_salud_master,dependencia_master,IdComuna_master,comuna_master,tipo_establecimiento_master,establecimiento_master,nivel_atencion_master,estado_funcionamiento_master,es_aps,sin_match_master,profesional,total_ambos_sexos,total_hombres,total_mujeres,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_mas,15_19_hombres,20_24_hombres,25_29_hombres,30_34_hombres,35_39_hombres,40_44_hombres,45_49_hombres,50_54_hombres,55_59_hombres,60_64_hombres,20_64_hombres,65_mas_hombres,15_19_mujeres,20_24_mujeres,25_29_mujeres,30_34_mujeres,35_39_mujeres,40_44_mujeres,45_49_mujeres,50_54_mujeres,55_59_mujeres,60_64_mujeres,20_64_mujeres,65_mas_mujeres,pueblos_originarios,migrantes
2023,13,9,13104,109302,,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lucas Sierra,Primario,Vigente en Operación Habitual,True,False,Enfermera/o,2783,987,1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,276.0
2023,13,9,13104,109302,,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lucas Sierra,Primario,Vigente en Operación Habitual,True,False,Matrona/on,32,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,12.0
2023,13,9,13104,109302,,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lucas Sierra,Primario,Vigente en Operación Habitual,True,False,Nutricionista,529,174,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,135.0
2023,13,9,13104,109302,,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lucas Sierra,Primario,Vigente en Operación Habitual,True,False,Otro profesional capacitado en EMP y EMPAM,273,92,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,81.0
2023,13,9,13104,109308,,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Alberto Bachelet Martínez,Primario,Vigente en Operación Habitual,True,False,Enfermera/o,2348,818,1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,89.0
2023,13,9,13104,109308,,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Alberto Bachelet Martínez,Primario,Vigente en Operación Habitual,True,False,Matrona/on,177,4,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13.0
2023,13,9,13104,109308,,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Alberto Bachelet Martínez,Primario,Vigente en Operación Habitual,True,False,Nutricionista,1146,367,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,133.0
2023,13,9,13104,109308,,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Alberto Bachelet Martínez,Primario,Vigente en Operación Habitual,True,False,Otro profesional capacitado en EMP y EMPAM,295,78,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,36.0
2023,13,9,13104,109309,,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar José Symon Ojeda,Primario,Vigente en Operación Habitual,True,False,Enfermera/o,2737,977,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0,214.0
2023,13,9,13104,109309,,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar José Symon Ojeda,Primario,Vigente en Operación Habitual,True,False,Matrona/on,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2023,13,9,13104,109309,,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar José Symon Ojeda,Primario,Vigente en Operación Habitual,True,False,Medico/a,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023,13,9,13104,109309,,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar José Symon Ojeda,Primario,Vigente en Operación Habitual,True,False,Nutricionista,414,121,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,98.0
2023,13,9,13104,109309,,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar José Symon Ojeda,Primario,Vigente en Operación Habitual,True,False,Otro profesional capacitado en EMP y EMPAM,432,141,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,84.0
2023,13,9,13104,109314,,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Juanita Aguirre,Primario,Vigente en Operación Habitual,True,False,Enfermera/o,2888,1215,1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,125.0
2023,13,9,13104,109314,,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Juanita Aguirre,Primario,Vigente en Operación Habitual,True,False,Matrona/on,833,1,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,174.0
2023,13,9,13104,109314,,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Juanita Aguirre,Primario,Vigente en Operación Habitual,True,False,Nutricionista,392,213,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,51.0
2023,13,9,13104,109314,,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Juanita Aguirre,Primario,Vigente en Operación Habitual,True,False,Otro profesional capacitado en EMP y EMPAM,251,161,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,33.0
2023,13,9,13104,109709,109309,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. José Symón Ojeda,Primario,Vigente en Operación Habitual,True,False,Enfermera/o,796,296,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,74.0
2023,13,9,13104,109709,109309,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. José Symón Ojeda,Primario,Vigente en Operación Habitual,True,False,Matrona/on,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,16.0
2023,13,9,13104,109709,109309,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. José Symón Ojeda,Primario,Vigente en Operación Habitual,True,False,Nutricionista,17,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0
2023,13,9,13104,109709,109309,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. José Symón Ojeda,Primario,Vigente en Operación Habitual,True,False,Otro profesional capacitado en EMP y EMPAM,325,63,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,109.0
2023,13,9,13104,109709,109309,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. José Symón Ojeda,Primario,Vigente en Operación Habitual,True,False,Tecnico en enfermeria,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0
2023,13,9,13104,200347,109308,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Alberto Bachelet,Primario,Vigente en Operación Habitual,True,False,Enfermera/o,482,154,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,24.0
2023,13,9,13104,200347,109308,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Alberto Bachelet,Primario,Vigente en Operación Habitual,True,False,Matrona/on,21,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0
2023,13,9,13104,200347,109308,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Alberto Bachelet,Primario,Vigente en Operación Habitual,True,False,Nutricionista,361,117,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,41.0
2023,13,9,13107,109305,,09,Servicio de Salud Metropolitano Norte,Municipal,13107,Huechuraba,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar La Pincoya,Primario,Vigente en Operación Habitual,True,False,Enfermera/o,1472,562,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,40.0
2023,13,9,13107,109305,,09,Servicio de Salud Metropolitano Norte,Municipal,13107,Huechuraba,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar La Pincoya,Primario,Vigente en Operación Habitual,True,False,Nutricionista,1046,377,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,18.0
2023,13,9,13107,109305,,09,Servicio de Salud Metropolitano Norte,Municipal,13107,Huechuraba,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar La Pincoya,Primario,Vigente en Operación Habitual,True,False,Otro profesional capacitado en EMP y EMPAM,1181,359,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,100.0
2023,13,9,13107,109305,,09,Servicio de Salud Metropolitano Norte,Municipal,13107,Huechuraba,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar La Pincoya,Primario,Vigente en Operación Habitual,True,False,Tecnico en enfermeria,953,283,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,25.0
2023,13,9,13107,109317,,09,Servicio de Salud Metropolitano Norte,Municipal,13107,Huechuraba,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar El Barrero,Primario,Vigente en Operación Habitual,True,False,Enfermera/o,418,147,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,31.0
2023,13,9,13107,109317,,09,Servicio de Salud Metropolitano Norte,Municipal,13107,Huechuraba,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar El Barrero,Primario,Vigente en Operación Habitual,True,False,Matrona/on,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023,13,9,13107,109317,,09,Servicio de Salud Metropolitano Norte,Municipal,13107,Huechuraba,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar El Barrero,Primario,Vigente en Operación Habitual,True,False,Nutricionista,842,207,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,81.0
2023,13,9,13107,109317,,09,Servicio de Salud Metropolitano Norte,Municipal,13107,Huechuraba,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar El Barrero,Primario,Vigente en Operación Habitual,True,False,Otro profesional capacitado en EMP y EMPAM,882,330,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,51.0
2023,13,9,13107,109323,,09,Servicio de Salud Metropolitano Norte,Municipal,13107,Huechuraba,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Salvador Allende Gossens,Primario,Vigente en Operación Habitual,True,False,Enfermera/o,1873,615,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,131.0
2023,13,9,13107,109323,,09,Servicio de Salud Metropolitano Norte,Municipal,13107,Huechuraba,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Salvador Allende Gossens,Primario,Vigente en Operación Habitual,True,False,Matrona/on,135,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6.0
2023,13,9,13107,109323,,09,Servicio de Salud Metropolitano Norte,Municipal,13107,Huechuraba,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Salvador Allende Gossens,Primario,Vigente en Operación Habitual,True,False,Nutricionista,487,155,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,37.0
2023,13,9,13107,109323,,09,Servicio de Salud Metropolitano Norte,Municipal,13107,Huechuraba,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Salvador Allende Gossens,Primario,Vigente en Operación Habitual,True,False,Otro profesional capacitado en EMP y EMPAM,339,93,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,21.0
2023,13,9,13107,109718,109305,09,Servicio de Salud Metropolitano Norte,Municipal,13107,Huechuraba,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Los Libertadores,Primario,Vigente en Operación Habitual,True,False,Enfermera/o,775,258,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,77.0
2023,13,9,13107,109718,109305,09,Servicio de Salud Metropolitano Norte,Municipal,13107,Huechuraba,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Los Libertadores,Primario,Vigente en Operación Habitual,True,False,Matrona/on,93,21,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,16.0
2023,13,9,13107,109718,109305,09,Servicio de Salud Metropolitano Norte,Municipal,13107,Huechuraba,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Los Libertadores,Primario,Vigente en Operación Habitual,True,False,Medico/a,13,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023,13,9,13107,109718,109305,09,Servicio de Salud Metropolitano Norte,Municipal,13107,Huechuraba,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Los Libertadores,Primario,Vigente en Operación Habitual,True,False,Nutricionista,156,47,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,15.0
2023,13,9,13107,109718,109305,09,Servicio de Salud Metropolitano Norte,Municipal,13107,Huechuraba,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Los Libertadores,Primario,Vigente en Operación Habitual,True,False,Otro profesional capacitado en EMP y EMPAM,409,152,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,37.0
2023,13,9,13107,200961,,09,Servicio de Salud Metropolitano Norte,Municipal,13107,Huechuraba,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Victor Castro Wiren,Primario,Vigente en Operación Habitual,True,False,Enfermera/o,786,232,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,156.0
2023,13,9,13107,200961,,09,Servicio de Salud Metropolitano Norte,Municipal,13107,Huechuraba,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Victor Castro Wiren,Primario,Vigente en Operación Habitual,True,False,Matrona/on,52,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19.0
2023,13,9,13107,200961,,09,Servicio de Salud Metropolitano Norte,Municipal,13107,Huechuraba,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Victor Castro Wiren,Primario,Vigente en Operación Habitual,True,False,Nutricionista,128,38,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,29.0
2023,13,9,13107,200961,,09,Servicio de Salud Metropolitano Norte,Municipal,13107,Huechuraba,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Victor Castro Wiren,Primario,Vigente en Operación Habitual,True,False,Otro profesional capacitado en EMP y EMPAM,428,128,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,101.0
2023,13,9,13108,109300,,09,Servicio de Salud Metropolitano Norte,Municipal,13108,Independencia,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Agustín Cruz Melo,Primario,Vigente en Operación Habitual,True,False,Enfermera/o,3765,1129,2636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,1430.0
2023,13,9,13108,109300,,09,Servicio de Salud Metropolitano Norte,Municipal,13108,Independencia,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Agustín Cruz Melo,Primario,Vigente en Operación Habitual,True,False,Nutricionista,524,141,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,408.0
2023,13,9,13108,109300,,09,Servicio de Salud Metropolitano Norte,Municipal,13108,Independencia,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Agustín Cruz Melo,Primario,Vigente en Operación Habitual,True,False,Otro profesional capacitado en EMP y EMPAM,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2023,13,9,13108,109321,,09,Servicio de Salud Metropolitano Norte,Municipal,13108,Independencia,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Juan Antonio Ríos,Primario,Vigente en Operación Habitual,True,False,Enfermera/o,2260,720,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,207.0
2023,13,9,13108,109321,,09,Servicio de Salud Metropolitano Norte,Municipal,13108,Independencia,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Juan Antonio Ríos,Primario,Vigente en Operación Habitual,True,False,Matrona/on,95,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,32.0
2023,13,9,13108,109321,,09,Servicio de Salud Metropolitano Norte,Municipal,13108,Independencia,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Juan Antonio Ríos,Primario,Vigente en Operación Habitual,True,False,Nutricionista,93,22,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19.0
2023,13,9,13108,109321,,09,Servicio de Salud Metropolitano Norte,Municipal,13108,Independencia,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Juan Antonio Ríos,Primario,Vigente en Operación Habitual,True,False,Otro profesional capacitado en EMP y EMPAM,213,68,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,71.0
2023,13,9,13108,200554,109300,09,Servicio de Salud Metropolitano Norte,Municipal,13108,Independencia,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Las Enredaderas,Primario,Vigente en Operación Habitual,True,False,Enfermera/o,146,54,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0
2023,13,9,13108,200554,109300,09,Servicio de Salud Metropolitano Norte,Municipal,13108,Independencia,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Las Enredaderas,Primario,Vigente en Operación Habitual,True,False,Matrona/on,21,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023,13,9,13108,200554,109300,09,Servicio de Salud Metropolitano Norte,Municipal,13108,Independencia,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Las Enredaderas,Primario,Vigente en Operación Habitual,True,False,Nutricionista,22,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0
2023,13,9,13108,200554,109300,09,Servicio de Salud Metropolitano Norte,Municipal,13108,Independencia,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Las Enredaderas,Primario,Vigente en Operación Habitual,True,False,Tecnico en enfermeria,13,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0
2023,13,9,13125,109313,,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Irene Frei de Cid,Primario,Vigente en Operación Habitual,True,False,Enfermera/o,1572,355,1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,329.0
2023,13,9,13125,109313,,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Irene Frei de Cid,Primario,Vigente en Operación Habitual,True,False,Matrona/on,222,2,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,43.0
2023,13,9,13125,109313,,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Irene Frei de Cid,Primario,Vigente en Operación Habitual,True,False,Nutricionista,441,74,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,78.0
2023,13,9,13125,109313,,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Irene Frei de Cid,Primario,Vigente en Operación Habitual,True,False,Otro profesional capacitado en EMP y EMPAM,1507,442,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,205.0
2023,13,9,13125,109313,,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Irene Frei de Cid,Primario,Vigente en Operación Habitual,True,False,Tecnico en enfermeria,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2023,13,9,13125,109315,,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Manuel Bustos Huerta,Primario,Vigente en Operación Habitual,True,False,Enfermera/o,1722,604,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023,13,9,13125,109315,,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Manuel Bustos Huerta,Primario,Vigente en Operación Habitual,True,False,Nutricionista,1983,589,1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023,13,9,13125,109315,,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Manuel Bustos Huerta,Primario,Vigente en Operación Habitual,True,False,Otro profesional capacitado en EMP y EMPAM,38,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
