Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,factor_riesgo,15_19_numerador,20_24_numerador,25_29_numerador,30_34_numerador,35_39_numerador,40_44_numerador,45_49_numerador,50_54_numerador,55_59_numerador,60_64_numerador,65_mas_numerador,total_15_mas_numerador,sexo,15_19,15_19_prevalencia_pct,20_24,20_24_prevalencia_pct,25_29,25_29_prevalencia_pct,30_34,30_34_prevalencia_pct,35_39,35_39_prevalencia_pct,40_44,40_44_prevalencia_pct,45_49,45_49_prevalencia_pct,50_54,50_54_prevalencia_pct,55_59,55_59_prevalencia_pct,60_64,60_64_prevalencia_pct,65_mas,65_mas_prevalencia_pct,total_15_mas,total_15_mas_prevalencia_pct
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13604,Padre Hurtado,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,3817,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,854,22.373591826041395
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,6028,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1135,18.82879893828799
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,6028,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2263,37.54147312541473
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,6028,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1533,25.431320504313206
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,6028,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1615,26.791639017916392
2023,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,17662,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2019,11.431321481145963
2023,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,17662,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3805,21.54342656550787
2023,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,17662,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2756,15.60412184350583
2023,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,17662,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3603,20.399728230098514
2023,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,2938,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,294,10.006807351940095
2023,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,2938,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1122,38.18924438393465
2023,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,2938,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,861,29.30565010211028
2023,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,2938,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,582,19.80939414567733
2023,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,5560,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,568,10.215827338129497
2023,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,5560,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2333,41.96043165467626
2023,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,5560,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1531,27.535971223021583
2023,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,5560,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1361,24.47841726618705
2023,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,25783,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2097,8.13326610557344
2023,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,25783,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,11266,43.69545824768258
2023,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,25783,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,6710,26.024900127991312
2023,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,25783,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5647,21.90202846837063
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,3668,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,164,4.471101417666303
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,3668,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,352,9.59651035986914
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,3668,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1010,27.535441657579064
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,3668,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,933,25.43620501635769
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,7326,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,208,2.839202839202839
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,7326,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,252,3.43980343980344
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,7326,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,377,5.146055146055146
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,7326,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,620,8.463008463008464
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,2523,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,274,10.86008719778042
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,2523,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,337,13.35711454617519
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,2523,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,357,14.149821640903687
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,2523,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,375,14.863258026159334
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13118,Macul,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,12460,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,662,5.313001605136437
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13118,Macul,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,12460,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2797,22.447833065810592
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13118,Macul,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,12460,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2669,21.42054574638844
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13118,Macul,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,12460,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2053,16.47672552166934
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,7794,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,175,2.2453169104439312
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,7794,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,632,8.10880164228894
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,7794,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1023,13.125481139337952
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,7794,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1099,14.10059019758789
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,18570,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,644,3.4679590737749058
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,18570,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,285,1.5347334410339257
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,18570,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4956,26.688206785137318
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,18570,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4698,25.29886914378029
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,7539,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,308,4.085422469823584
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,7539,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,619,8.210638015651943
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,7539,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1845,24.47274174293673
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,7539,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1470,19.498607242339833
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,1832,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,207,11.299126637554584
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,1832,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,506,27.62008733624454
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,1832,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,405,22.106986899563317
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,1832,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,353,19.268558951965066
2023,comuna,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,16305,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1019,6.249616681999387
2023,comuna,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,16305,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2450,15.026065624041705
2023,comuna,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,16305,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4396,26.961054891137685
2023,comuna,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,16305,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4647,28.500459981600734
2023,comuna,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,6793,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,623,9.171205652877964
2023,comuna,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,6793,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2529,37.22950095686736
2023,comuna,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,6793,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1742,25.644045340791994
2023,comuna,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,6793,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1453,21.389665832474606
2023,comuna,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,5761,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,351,6.092692240930394
2023,comuna,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,5761,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,623,10.814094775212636
2023,comuna,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,5761,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1078,18.712029161603887
2023,comuna,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,5761,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1510,26.210727304287452
2023,comuna,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,11876,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,538,4.53014482990906
2023,comuna,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,11876,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2016,16.975412596833948
2023,comuna,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,11876,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2472,20.81508925564163
2023,comuna,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,11876,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2899,24.41057595149882
2023,comuna,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,8786,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1295,14.739358069656273
2023,comuna,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,8786,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3506,39.90439335306169
2023,comuna,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,8786,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1895,21.568404279535624
2023,comuna,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,8786,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2408,27.407238788982475
2023,comuna,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,8624,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,347,4.02365491651206
2023,comuna,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,8624,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,803,9.311224489795919
2023,comuna,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,8624,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2166,25.115955473098328
2023,comuna,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,8624,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2045,23.712894248608535
2023,comuna,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,18152,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,928,5.11238431026884
2023,comuna,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,18152,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4074,22.443807844865578
2023,comuna,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,18152,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3308,18.223887174966947
2023,comuna,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,18152,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4577,25.214852357866903
2023,comuna,13,Servicio de Salud Metropolitano Sur,13402,Buin,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,8209,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,168,2.0465342916311364
2023,comuna,13,Servicio de Salud Metropolitano Sur,13402,Buin,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,8209,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2691,32.78109392130588
2023,comuna,13,Servicio de Salud Metropolitano Sur,13402,Buin,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,8209,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1974,24.046777926665854
2023,comuna,13,Servicio de Salud Metropolitano Sur,13402,Buin,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,8209,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2339,28.493117310269216
2023,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,2003,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,158,7.888167748377434
2023,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,2003,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,454,22.66600099850225
2023,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,2003,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,455,22.71592611083375
2023,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,2003,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,467,23.315027458811784
2023,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,7123,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1196,16.790678085076514
2023,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,7123,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,967,13.575740558753335
2023,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,7123,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2385,33.48308297065843
2023,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,7123,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2195,30.81566755580514
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,18523,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1923,10.381687631593154
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,18523,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3288,17.750904281163958
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,18523,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4237,22.874264428008424
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,18523,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3407,18.39334880958808
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,8318,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,87,1.0459245010819909
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,8318,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,104,1.2503005530175522
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,8318,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1206,14.49867756672277
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,8318,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1710,20.557826400577063
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,9958,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,385,3.8662382004418556
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,9958,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1467,14.731873870255072
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,9958,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3094,31.070496083550914
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,9958,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2655,26.661980317332794
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,6262,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,108,1.7246885978920472
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,6262,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1690,26.988182689236666
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,6262,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1657,26.461194506547432
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,6262,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1285,20.520600447141486
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,21845,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1429,6.541542687113757
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,21845,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4818,22.055390249485008
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,21845,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2697,12.346074616617075
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,21845,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5445,24.925612268253605
