Ano,IdRegion,IdServicio,IdComuna,IdEstablecimiento,codigo_madre_master,IdServicio_master,servicio_salud_master,dependencia_master,IdComuna_master,comuna_master,tipo_establecimiento_master,establecimiento_master,nivel_atencion_master,estado_funcionamiento_master,es_aps,sin_match_master,20_64_hombres,20_64_mujeres,65_mas_hombres,65_mas_mujeres,fuente_numerador_iaaps,20_64_total,65_mas_total
2025,13,13,13129,113753,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Reverendo Javier Peró,Primario,Vigente en Operación Habitual,True,False,270,492,155,266,REM A02 Seccion A,762,421
2025,13,13,13129,200210,113322,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Coñimo,Primario,Vigente en Operación Habitual,True,False,199,445,226,417,REM A02 Seccion A,644,643
2025,13,13,13129,200337,113305,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Martín Henríquez,Primario,Vigente en Operación Habitual,True,False,351,601,157,233,REM A02 Seccion A,952,390
2025,13,13,13130,113100,,13,Servicio de Salud Metropolitano Sur,Servicio de Salud,13130,San Miguel,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)",Terciario,Vigente en Operación Habitual,False,False,754,2239,4,19,REM A02 Seccion A,2993,23
2025,13,13,13130,113300,,13,Servicio de Salud Metropolitano Sur,Municipal,13130,San Miguel,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Barros Luco,Primario,Vigente en Operación Habitual,True,False,2469,5228,1454,3053,REM A02 Seccion A,7697,4507
2025,13,13,13130,113302,,13,Servicio de Salud Metropolitano Sur,Municipal,13130,San Miguel,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Recreo,Primario,Vigente en Operación Habitual,True,False,2055,4405,1380,2332,REM A02 Seccion A,6460,3712
2025,13,13,13130,200361,113302,13,Servicio de Salud Metropolitano Sur,Municipal,13130,San Miguel,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Atacama,Primario,Vigente en Operación Habitual,True,False,464,919,281,514,REM A02 Seccion A,1383,795
2025,13,13,13401,113313,,13,Servicio de Salud Metropolitano Sur,Municipal,13401,San Bernardo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Raúl Cuevas (Ex-San Bernardo),Primario,Vigente en Operación Habitual,True,False,2066,3226,1312,2006,REM A02 Seccion A,5292,3318
2025,13,13,13401,113315,,13,Servicio de Salud Metropolitano Sur,Municipal,13401,San Bernardo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Confraternidad,Primario,Vigente en Operación Habitual,True,False,1006,1898,462,725,REM A02 Seccion A,2904,1187
2025,13,13,13401,113316,,13,Servicio de Salud Metropolitano Sur,Municipal,13401,San Bernardo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Carol Urzúa,Primario,Vigente en Operación Habitual,True,False,1638,2412,851,1402,REM A02 Seccion A,4050,2253
2025,13,13,13401,113328,,13,Servicio de Salud Metropolitano Sur,Municipal,13401,San Bernardo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Joan Alsina,Primario,Vigente en Operación Habitual,True,False,1873,3004,903,1464,REM A02 Seccion A,4877,2367
2025,13,13,13401,113330,,13,Servicio de Salud Metropolitano Sur,Municipal,13401,San Bernardo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Raúl Brañes F.,Primario,Vigente en Operación Habitual,True,False,1483,2687,486,844,REM A02 Seccion A,4170,1330
2025,13,13,13401,113332,,13,Servicio de Salud Metropolitano Sur,Municipal,13401,San Bernardo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Juan Pablo II ( San Bernardo),Primario,Vigente en Operación Habitual,True,False,1742,2704,716,1274,REM A02 Seccion A,4446,1990
2025,13,13,13401,113394,,13,Servicio de Salud Metropolitano Sur,Municipal,13401,San Bernardo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar El Manzano,Primario,Vigente en Operación Habitual,True,False,1179,1900,421,621,REM A02 Seccion A,3079,1042
2025,13,13,13401,113713,113328,13,Servicio de Salud Metropolitano Sur,Municipal,13401,San Bernardo,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Ribera del Maipo,Primario,Vigente en Operación Habitual,True,False,183,324,61,100,REM A02 Seccion A,507,161
2025,13,13,13401,113716,113316,13,Servicio de Salud Metropolitano Sur,Municipal,13401,San Bernardo,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Rapa Nui,Primario,Vigente en Operación Habitual,True,False,296,436,157,248,REM A02 Seccion A,732,405
2025,13,13,13401,113728,113313,13,Servicio de Salud Metropolitano Sur,Municipal,13401,San Bernardo,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Lo Herrera,Primario,Vigente en Operación Habitual,True,False,268,593,208,243,REM A02 Seccion A,861,451
2025,13,13,13401,200377,113330,13,Servicio de Salud Metropolitano Sur,Municipal,13401,San Bernardo,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Las Hortensias,Primario,Vigente en Operación Habitual,True,False,218,369,39,74,REM A02 Seccion A,587,113
2025,13,13,13402,113320,,13,Servicio de Salud Metropolitano Sur,Municipal,13402,Buin,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Maipo,Primario,Vigente en Operación Habitual,True,False,1069,1494,320,475,REM A02 Seccion A,2563,795
2025,13,13,13402,113333,,13,Servicio de Salud Metropolitano Sur,Municipal,13402,Buin,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Alto Jahuel,Primario,Vigente en Operación Habitual,True,False,781,1382,267,364,REM A02 Seccion A,2163,631
2025,13,13,13402,113390,,13,Servicio de Salud Metropolitano Sur,Municipal,13402,Buin,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Héctor García,Primario,Vigente en Operación Habitual,True,False,1470,2682,840,1470,REM A02 Seccion A,4152,2310
2025,13,13,13402,113402,113333,13,Servicio de Salud Metropolitano Sur,Municipal,13402,Buin,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Ramón Galindo,Primario,Vigente en Operación Habitual,True,False,524,671,227,309,REM A02 Seccion A,1195,536
2025,13,13,13402,113404,,13,Servicio de Salud Metropolitano Sur,Municipal,13402,Buin,Posta de Salud Rural (PSR),Posta de Salud Rural Valdivia de Paine,Primario,Vigente en Operación Habitual,True,False,291,380,146,180,REM A02 Seccion A,671,326
2025,13,13,13402,113405,,13,Servicio de Salud Metropolitano Sur,Municipal,13402,Buin,Posta de Salud Rural (PSR),Posta de Salud Rural Viluco,Primario,Vigente en Operación Habitual,True,False,424,526,154,202,REM A02 Seccion A,950,356
2025,13,13,13402,113406,,13,Servicio de Salud Metropolitano Sur,Municipal,13402,Buin,Posta de Salud Rural (PSR),Posta de Salud Rural El Recurso,Primario,Vigente en Operación Habitual,True,False,121,189,61,69,REM A02 Seccion A,310,130
2025,13,13,13402,113407,,13,Servicio de Salud Metropolitano Sur,Municipal,13402,Buin,Posta de Salud Rural (PSR),Posta de Salud Rural Los Morros,Primario,Vigente en Operación Habitual,True,False,241,330,80,96,REM A02 Seccion A,571,176
2025,13,13,13402,113790,113390,13,Servicio de Salud Metropolitano Sur,Municipal,13402,Buin,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Héctor García,Primario,Vigente en Operación Habitual,True,False,428,1121,135,233,REM A02 Seccion A,1549,368
2025,13,13,13403,113321,,13,Servicio de Salud Metropolitano Sur,Municipal,13403,Calera de Tango,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Calera de Tango,Primario,Vigente en Operación Habitual,True,False,636,837,215,359,REM A02 Seccion A,1473,574
2025,13,13,13403,113334,,13,Servicio de Salud Metropolitano Sur,Municipal,13403,Calera de Tango,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Los Bajos de San Agustín,Primario,Vigente en Operación Habitual,True,False,808,998,314,475,REM A02 Seccion A,1806,789
2025,13,13,13403,113413,,13,Servicio de Salud Metropolitano Sur,Municipal,13403,Calera de Tango,Posta de Salud Rural (PSR),Posta de Salud Rural Santa Inés,Primario,Vigente en Operación Habitual,True,False,29,39,6,10,REM A02 Seccion A,68,16
2025,13,13,13404,113318,,13,Servicio de Salud Metropolitano Sur,Municipal,13404,Paine,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Primario,Vigente en Operación Habitual,True,False,3096,3863,933,1304,REM A02 Seccion A,6959,2237
2025,13,13,13404,113319,,13,Servicio de Salud Metropolitano Sur,Municipal,13404,Paine,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Raúl Moya,Primario,Vigente en Operación Habitual,True,False,1053,1295,503,575,REM A02 Seccion A,2348,1078
2025,13,13,13404,113408,,13,Servicio de Salud Metropolitano Sur,Municipal,13404,Paine,Posta de Salud Rural (PSR),Posta de Salud Rural Pintué,Primario,Vigente en Operación Habitual,True,False,235,448,147,136,REM A02 Seccion A,683,283
2025,13,13,13404,113409,,13,Servicio de Salud Metropolitano Sur,Municipal,13404,Paine,Posta de Salud Rural (PSR),Posta de Salud Rural Huelquén,Primario,Vigente en Operación Habitual,True,False,690,882,296,301,REM A02 Seccion A,1572,597
2025,13,13,13404,113410,,13,Servicio de Salud Metropolitano Sur,Municipal,13404,Paine,Posta de Salud Rural (PSR),Posta de Salud Rural Rangue,Primario,Vigente en Operación Habitual,True,False,107,142,71,72,REM A02 Seccion A,249,143
2025,13,13,13404,113411,,13,Servicio de Salud Metropolitano Sur,Municipal,13404,Paine,Posta de Salud Rural (PSR),Posta de Salud Rural Abrantes,Primario,Vigente en Operación Habitual,True,False,256,250,124,154,REM A02 Seccion A,506,278
2025,13,13,13404,113412,,13,Servicio de Salud Metropolitano Sur,Municipal,13404,Paine,Posta de Salud Rural (PSR),Posta de Salud Rural Chada,Primario,Vigente en Operación Habitual,True,False,169,221,63,82,REM A02 Seccion A,390,145
2025,13,14,13110,114302,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13110,La Florida,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Los Castaños,Primario,Vigente en Operación Habitual,True,False,592,1213,518,948,REM A02 Seccion A,1805,1466
2025,13,14,13110,114303,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13110,La Florida,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Bellavista,Primario,Vigente en Operación Habitual,True,False,2169,3862,1409,2801,REM A02 Seccion A,6031,4210
2025,13,14,13110,114304,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13110,La Florida,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Villa O'Higgins,Primario,Vigente en Operación Habitual,True,False,684,1882,613,1118,REM A02 Seccion A,2566,1731
2025,13,14,13110,114305,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13110,La Florida,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Los Quillayes,Primario,Vigente en Operación Habitual,True,False,1274,3023,946,1843,REM A02 Seccion A,4297,2789
2025,13,14,13110,114316,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13110,La Florida,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Fernando Maffioletti,Primario,Vigente en Operación Habitual,True,False,2166,2921,1287,2034,REM A02 Seccion A,5087,3321
2025,13,14,13110,114324,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13110,La Florida,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Amalia,Primario,Vigente en Operación Habitual,True,False,1493,3373,1333,2389,REM A02 Seccion A,4866,3722
2025,13,14,13110,114330,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13110,La Florida,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Trinidad,Primario,Vigente en Operación Habitual,True,False,1027,2071,705,1114,REM A02 Seccion A,3098,1819
2025,13,14,13110,114331,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13110,La Florida,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar La Florida,Primario,Vigente en Operación Habitual,True,False,1125,2429,1230,2083,REM A02 Seccion A,3554,3313
2025,13,14,13110,114334,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13110,La Florida,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar José Alvo,Primario,Vigente en Operación Habitual,True,False,1063,2554,606,1186,REM A02 Seccion A,3617,1792
2025,13,14,13110,200475,114303,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13110,La Florida,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Las Lomas,Primario,Vigente en Operación Habitual,True,False,126,472,139,253,REM A02 Seccion A,598,392
2025,13,14,13111,114306,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13111,La Granja,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar La Granja,Primario,Vigente en Operación Habitual,True,False,858,2081,644,1150,REM A02 Seccion A,2939,1794
2025,13,14,13111,114315,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13111,La Granja,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Malaquías Concha,Primario,Vigente en Operación Habitual,True,False,631,1263,424,751,REM A02 Seccion A,1894,1175
2025,13,14,13111,114325,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13111,La Granja,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Granja Sur,Primario,Vigente en Operación Habitual,True,False,1053,2571,857,1488,REM A02 Seccion A,3624,2345
2025,13,14,13111,114706,114306,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13111,La Granja,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Millalemu,Primario,Vigente en Operación Habitual,True,False,203,692,157,283,REM A02 Seccion A,895,440
2025,13,14,13111,114796,114306,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13111,La Granja,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar San Gregorio,Primario,Vigente en Operación Habitual,True,False,201,375,100,163,REM A02 Seccion A,576,263
2025,13,14,13112,114308,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13112,La Pintana,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Rafael,Primario,Vigente en Operación Habitual,True,False,833,1649,563,967,REM A02 Seccion A,2482,1530
2025,13,14,13112,114309,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13112,La Pintana,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Pablo de Rokha,Primario,Vigente en Operación Habitual,True,False,1199,2006,736,1125,REM A02 Seccion A,3205,1861
2025,13,14,13112,114311,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13112,La Pintana,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santiago de Nueva Extremadura,Primario,Vigente en Operación Habitual,True,False,779,1565,368,693,REM A02 Seccion A,2344,1061
2025,13,14,13112,114317,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13112,La Pintana,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santo Tomás,Primario,Vigente en Operación Habitual,True,False,624,1282,517,801,REM A02 Seccion A,1906,1318
2025,13,14,13112,114318,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13112,La Pintana,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Flor Fernández,Primario,Vigente en Operación Habitual,True,False,497,706,345,538,REM A02 Seccion A,1203,883
2025,13,14,13112,114319,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13112,La Pintana,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar El Roble,Primario,Vigente en Operación Habitual,True,False,1151,2487,940,1456,REM A02 Seccion A,3638,2396
2025,13,14,13112,114327,,14,Servicio de Salud Metropolitano Sur Oriente,Delegado,13112,La Pintana,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,Primario,Vigente en Operación Habitual,True,False,503,1087,315,481,REM A02 Seccion A,1590,796
2025,13,14,13131,114307,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13131,San Ramón,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar La Bandera,Primario,Vigente en Operación Habitual,True,False,1344,2608,614,1038,REM A02 Seccion A,3952,1652
2025,13,14,13131,114314,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13131,San Ramón,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Salvador Allende (Ex Consultorio San Ramón),Primario,Vigente en Operación Habitual,True,False,1254,2204,658,1065,REM A02 Seccion A,3458,1723
2025,13,14,13131,114328,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13131,San Ramón,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Poetisa Gabriela Mistral,Primario,Vigente en Operación Habitual,True,False,1595,3041,773,1206,REM A02 Seccion A,4636,1979
2025,13,14,13131,114714,114314,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13131,San Ramón,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Modelo,Primario,Vigente en Operación Habitual,True,False,190,400,203,344,REM A02 Seccion A,590,547
2025,13,14,13201,114030,,14,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud,13201,Puente Alto,Otro,Unidad de Salud FuncionarioS.S Metropolitano Sur Oriente,Secundario,Vigente en Operación Habitual,False,False,417,877,1,3,REM A02 Seccion A,1294,4
2025,13,14,13201,114301,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Alejandro del Río,Primario,Vigente en Operación Habitual,True,False,1089,4248,1219,2306,REM A02 Seccion A,5337,3525
2025,13,14,13201,114312,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Gerónimo,Primario,Vigente en Operación Habitual,True,False,231,799,472,845,REM A02 Seccion A,1030,1317
2025,13,14,13201,114313,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Vista Hermosa,Primario,Vigente en Operación Habitual,True,False,648,1016,256,437,REM A02 Seccion A,1664,693
2025,13,14,13201,114320,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Bernardo Leighton,Primario,Vigente en Operación Habitual,True,False,1439,2470,607,1048,REM A02 Seccion A,3909,1655
2025,13,14,13201,114321,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Cardenal Silva Henríquez,Primario,Vigente en Operación Habitual,True,False,299,821,215,306,REM A02 Seccion A,1120,521
2025,13,14,13201,114322,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Manuel Villaseca,Primario,Vigente en Operación Habitual,True,False,1847,5004,1036,2032,REM A02 Seccion A,6851,3068
2025,13,14,13201,114323,,14,Servicio de Salud Metropolitano Sur Oriente,Delegado,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Madre Teresa de Calcuta Red de Salud UC CHRISTUS,Primario,Vigente en Operación Habitual,True,False,825,1635,333,589,REM A02 Seccion A,2460,922
2025,13,14,13201,114326,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Karol Wojtyla,Primario,Vigente en Operación Habitual,True,False,173,749,268,496,REM A02 Seccion A,922,764
2025,13,14,13201,114329,,14,Servicio de Salud Metropolitano Sur Oriente,Delegado,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Alberto Hurtado Red de Salud UC CHRISTUS,Primario,Vigente en Operación Habitual,True,False,884,1907,296,529,REM A02 Seccion A,2791,825
2025,13,14,13201,114332,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Laurita Vicuña,Primario,Vigente en Operación Habitual,True,False,704,1680,383,753,REM A02 Seccion A,2384,1136
2025,13,14,13202,114310,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. José Manuel Balmaceda,Primario,Vigente en Operación Habitual,True,False,572,768,481,550,REM A02 Seccion A,1340,1031
2025,13,14,13202,114333,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Consultorio General Rural (CGR),Centro de Salud Rural El Principal,Primario,Vigente en Operación Habitual,True,False,700,786,341,432,REM A02 Seccion A,1486,773
2025,13,14,13202,114401,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Posta de Salud Rural (PSR),Posta de Salud Rural Puntilla,Primario,Vigente en Operación Habitual,True,False,79,112,71,75,REM A02 Seccion A,191,146
2025,13,14,13202,114403,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Posta de Salud Rural (PSR),Posta de Salud Rural Santa Rita,Primario,Vigente en Operación Habitual,True,False,21,33,16,18,REM A02 Seccion A,54,34
2025,13,14,13202,114406,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Posta de Salud Rural (PSR),Posta de Salud Rural San Vicente,Primario,Vigente en Operación Habitual,True,False,35,49,26,35,REM A02 Seccion A,84,61
2025,13,14,13203,114102,,14,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud,13203,San José de Maipo,Hospital,Hospital San José de Maipo,Terciario,Vigente en Operación Habitual,False,False,71,363,34,53,REM A02 Seccion A,434,87
2025,13,14,13203,114407,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13203,San José de Maipo,Posta de Salud Rural (PSR),Posta de Salud Rural Las Vertientes,Primario,Vigente en Operación Habitual,True,False,50,116,35,56,REM A02 Seccion A,166,91
2025,13,14,13203,114408,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13203,San José de Maipo,Posta de Salud Rural (PSR),Posta de Salud Rural El Volcán,Primario,Vigente en Operación Habitual,True,False,1,0,0,0,REM A02 Seccion A,1,0
2025,13,14,13203,114410,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13203,San José de Maipo,Posta de Salud Rural (PSR),Posta de Salud Rural San Gabriel,Primario,Vigente en Operación Habitual,True,False,7,19,13,13,REM A02 Seccion A,26,26
2023,13,9,13104,109302,,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lucas Sierra,Primario,Vigente en Operación Habitual,True,False,520,1111,731,1247,REM A02 Seccion B proxy historica,1631,1978
2023,13,9,13104,109308,,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Alberto Bachelet Martínez,Primario,Vigente en Operación Habitual,True,False,574,1469,693,1230,REM A02 Seccion B proxy historica,2043,1923
2023,13,9,13104,109309,,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar José Symon Ojeda,Primario,Vigente en Operación Habitual,True,False,520,1107,719,1240,REM A02 Seccion B proxy historica,1627,1959
2023,13,9,13104,109314,,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Juanita Aguirre,Primario,Vigente en Operación Habitual,True,False,728,1309,866,1461,REM A02 Seccion B proxy historica,2037,2327
2023,13,9,13104,109709,109309,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. José Symón Ojeda,Primario,Vigente en Operación Habitual,True,False,143,458,222,361,REM A02 Seccion B proxy historica,601,583
2023,13,9,13104,200347,109308,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Alberto Bachelet,Primario,Vigente en Operación Habitual,True,False,148,316,128,272,REM A02 Seccion B proxy historica,464,400
2023,13,9,13107,109305,,09,Servicio de Salud Metropolitano Norte,Municipal,13107,Huechuraba,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar La Pincoya,Primario,Vigente en Operación Habitual,True,False,851,1937,729,1134,REM A02 Seccion B proxy historica,2788,1863
2023,13,9,13107,109317,,09,Servicio de Salud Metropolitano Norte,Municipal,13107,Huechuraba,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar El Barrero,Primario,Vigente en Operación Habitual,True,False,414,1011,269,447,REM A02 Seccion B proxy historica,1425,716
2023,13,9,13107,109323,,09,Servicio de Salud Metropolitano Norte,Municipal,13107,Huechuraba,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Salvador Allende Gossens,Primario,Vigente en Operación Habitual,True,False,483,1281,386,675,REM A02 Seccion B proxy historica,1764,1061
2023,13,9,13107,109718,109305,09,Servicio de Salud Metropolitano Norte,Municipal,13107,Huechuraba,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Los Libertadores,Primario,Vigente en Operación Habitual,True,False,260,633,223,330,REM A02 Seccion B proxy historica,893,553
2023,13,9,13107,200961,,09,Servicio de Salud Metropolitano Norte,Municipal,13107,Huechuraba,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Victor Castro Wiren,Primario,Vigente en Operación Habitual,True,False,186,484,218,497,REM A02 Seccion B proxy historica,670,715
2023,13,9,13108,109300,,09,Servicio de Salud Metropolitano Norte,Municipal,13108,Independencia,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Agustín Cruz Melo,Primario,Vigente en Operación Habitual,True,False,653,1666,610,1337,REM A02 Seccion B proxy historica,2319,1947
2023,13,9,13108,109321,,09,Servicio de Salud Metropolitano Norte,Municipal,13108,Independencia,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Juan Antonio Ríos,Primario,Vigente en Operación Habitual,True,False,261,728,546,1114,REM A02 Seccion B proxy historica,989,1660
2023,13,9,13108,200554,109300,09,Servicio de Salud Metropolitano Norte,Municipal,13108,Independencia,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Las Enredaderas,Primario,Vigente en Operación Habitual,True,False,20,83,37,52,REM A02 Seccion B proxy historica,103,89
2023,13,9,13125,109313,,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Irene Frei de Cid,Primario,Vigente en Operación Habitual,True,False,447,2226,421,637,REM A02 Seccion B proxy historica,2673,1058
2023,13,9,13125,109315,,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Manuel Bustos Huerta,Primario,Vigente en Operación Habitual,True,False,685,1649,524,887,REM A02 Seccion B proxy historica,2334,1411
2023,13,9,13125,109324,,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Presidente Salvador Allende Gossens,Primario,Vigente en Operación Habitual,True,False,865,2274,353,719,REM A02 Seccion B proxy historica,3139,1072
